EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-10-02,2002-10-08,8.6,8.0,20,20,0,24,64,6,-664,-0.0772,8.8,0.0233,8.2,-0.0465,0.46112997504813347
2003-05-13,2003-05-16,10.0,10.1,20,20,0,30,70,3,30,0.003,10.1,0.01,9.6,-0.04,0.3322569729935665
2004-03-30,2004-04-09,12.4,12.5,20,20,0,38,78,10,22,0.0018,12.8,0.0323,12.4,0.0,0.19204021746902544
2004-06-25,2004-07-06,11.2,10.85,20,20,0,33,73,11,-423,-0.0378,11.35,0.0134,11.2,0.0,0.16112437645662947
2005-04-12,2005-04-19,11.75,10.8,20,20,0,32,72,7,-1022,-0.087,11.75,0.0,11.05,-0.0596,0.10588045787203226
2005-10-04,2005-10-07,9.6,9.5,20,20,0,28,68,3,-168,-0.0175,9.6,0.0,9.21,-0.0406,0.10255193014842368
