EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-02-13,2003-02-24,27.9,28.8,40,41,0,86,167,11,733,0.0263,29.2,0.0466,27.7,-0.0072,0.15246896721415126
2004-12-03,2004-12-13,7.4,8.15,20,20,0,24,64,10,686,0.0927,8.2,0.1081,7.4,0.0,0.2245370752472311
2006-05-16,2006-05-18,19.5,20.9,28,30,0,63,121,2,1279,0.0656,20.7,0.0615,19.5,0.0,0.0456977062385171
2008-04-14,2008-04-18,6.6,7.19,20,20,0,22,62,4,528,0.08,7.24,0.097,6.6,0.0,0.13681984158849914
2008-12-29,2009-01-07,3.57,3.8,20,20,0,11,51,9,179,0.0501,3.94,0.1036,3.57,0.0,0.311453802494853
2009-08-13,2009-09-07,9.0,9.65,20,20,0,29,69,25,581,0.0646,9.5,0.0556,9.0,0.0,0.23562653565619351
2010-11-18,2010-12-10,10.1,10.2,20,20,0,31,71,22,29,0.0029,10.35,0.0248,9.93,-0.0168,0.22643015558208202
2011-07-21,2011-07-28,9.93,8.8,20,20,0,26,66,7,-1196,-0.1204,9.93,0.0,8.94,-0.0997,0.15613765475204966
2013-01-22,2013-01-25,11.3,12.4,20,20,0,37,77,3,1023,0.0905,12.3,0.0885,11.3,0.0,0.09794579969944284
2013-10-11,2013-10-16,18.9,18.8,27,27,0,56,110,5,-210,-0.0111,19.0,0.0053,18.0,-0.0476,0.046314390741838185
2015-11-04,2015-11-12,27.9,26.0,40,37,0,78,155,8,-2055,-0.0737,27.9,0.0,25.65,-0.0806,0.188004969824503
2016-11-08,2016-11-10,22.45,21.5,32,31,0,64,127,2,-1077,-0.048,22.45,0.0,20.6,-0.0824,0.22447804068463983
2017-08-17,2017-08-28,39.0,45.8,56,65,0,137,258,11,6542,0.1677,45.3,0.1615,39.0,0.0,0.31300639304721156
2018-04-16,2018-04-26,54.2,51.9,77,74,0,156,307,10,-2607,-0.0481,54.2,0.0,50.5,-0.0683,0.18969841338907112
2018-08-20,2018-09-05,53.2,57.6,76,82,0,173,331,16,4069,0.0765,59.1,0.1109,53.2,0.0,0.2225487374046915
2019-05-27,2019-06-06,59.1,63.7,84,91,0,191,366,10,4234,0.0716,65.6,0.11,59.1,0.0,0.2371897111237351
2020-01-14,2020-01-31,87.0,77.9,124,111,0,234,469,17,-9569,-0.11,87.0,0.0,77.4,-0.1103,0.16365631492034982
2020-02-12,2020-02-24,77.0,83.8,110,119,0,251,480,12,6320,0.0821,85.9,0.1156,77.0,0.0,0.31254267619036713
2021-04-01,2021-04-23,90.3,81.1,129,116,0,243,488,22,-9688,-0.1073,90.3,0.0,80.2,-0.1118,0.2904402856250339
