EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-04-08,2003-04-24,36.3,32.8,52,47,0,98,197,16,-3697,-0.1018,36.3,0.0,32.2,-0.1129,0.1855834829603622
2004-08-20,2004-10-05,32.0,33.0,46,47,0,99,192,46,808,0.0253,33.6,0.05,32.0,0.0,0.24046206788781976
2004-12-03,2004-12-21,27.5,27.8,39,40,0,83,162,18,138,0.005,28.2,0.0255,27.5,0.0,0.1966564896875529
2008-03-24,2008-04-15,64.0,68.0,91,97,0,204,392,22,3608,0.0564,69.0,0.0781,64.0,0.0,0.12583446443063417
2008-06-17,2008-06-24,58.8,55.5,84,79,0,166,329,7,-3629,-0.0617,58.8,0.0,54.1,-0.0799,0.14221752260482878
2008-09-22,2008-10-01,46.85,39.5,67,56,0,119,242,9,-7592,-0.162,46.85,0.0,40.0,-0.1462,0.2579065656216837
2009-11-05,2009-11-30,58.6,58.1,84,83,0,174,341,25,-841,-0.0144,59.2,0.0102,57.8,-0.0137,0.09972361710964339
2010-09-03,2010-09-23,49.65,53.2,71,76,0,160,307,20,3243,0.0653,54.2,0.0916,49.65,0.0,0.10618354695221854
2011-12-26,2012-01-13,60.2,55.5,86,79,0,166,331,18,-5031,-0.0836,60.2,0.0,54.8,-0.0897,0.25074955059986337
2012-01-31,2012-02-13,56.5,63.0,81,90,0,189,360,13,6140,0.1087,63.4,0.1221,56.5,0.0,0.19270480911307009
2012-10-17,2012-10-22,58.5,56.5,83,81,0,170,334,5,-2334,-0.0399,58.5,0.0,57.2,-0.0222,0.08468223162051136
2020-03-25,2020-04-22,54.9,60.8,78,87,0,182,347,28,5553,0.1011,63.7,0.1603,54.9,0.0,0.566771623497756
2020-06-03,2020-06-12,68.2,65.4,97,93,0,196,386,9,-3186,-0.0467,68.2,0.0,66.0,-0.0323,0.17111718051970892
