EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-09-17,2003-10-14,77.0,70.0,110,100,0,210,420,27,-7420,-0.0964,77.0,0.0,69.5,-0.0974,0.25950219644727346
2006-06-26,2006-07-06,85.0,89.0,121,127,0,267,515,10,3485,0.041,90.5,0.0647,85.0,0.0,0.38626525125784283
2007-11-16,2007-11-21,160.0,160.0,228,228,0,480,936,5,-936,-0.0059,162.0,0.0125,153.0,-0.0437,0.27300226804192795
2008-01-14,2008-01-21,143.5,134.0,204,191,0,402,797,7,-10297,-0.0718,143.5,0.0,127.0,-0.115,0.3340517140773245
2008-06-04,2008-06-23,159.5,161.0,227,229,0,483,939,19,561,0.0035,169.0,0.0596,159.5,0.0,0.12450116761934371
2011-11-30,2011-12-16,170.5,154.0,243,219,0,462,924,16,-17424,-0.1022,170.5,0.0,152.5,-0.1056,0.22950091936597783
2012-05-30,2012-06-22,208.0,212.5,296,303,0,638,1237,23,3263,0.0157,221.0,0.0625,208.0,0.0,0.20142352961094612
2014-10-01,2014-11-06,148.0,151.0,211,215,0,453,879,36,2121,0.0143,152.0,0.027,148.0,0.0,0.18983629678101765
2015-08-26,2015-09-07,100.5,106.5,143,152,0,320,615,12,5385,0.0536,108.5,0.0796,100.5,0.0,0.3791846841216344
2016-05-16,2016-06-03,107.0,106.5,152,152,0,320,624,18,-1124,-0.0105,109.0,0.0187,106.5,-0.0047,0.08109933414649984
2017-08-03,2017-08-25,98.0,101.0,140,144,0,303,587,22,2413,0.0246,102.0,0.0408,98.0,0.0,0.09106209091537076
2018-10-16,2018-10-29,197.0,177.5,281,253,0,532,1066,13,-20566,-0.1044,197.0,0.0,175.0,-0.1117,0.16629915460402644
2018-11-02,2018-12-18,183.5,192.5,261,274,0,578,1113,46,7887,0.043,196.5,0.0708,183.5,0.0,0.24444471033196158
2019-05-06,2019-05-15,270.0,264.5,385,377,0,794,1556,9,-7056,-0.0261,270.0,0.0,262.0,-0.0296,0.10020832172649907
2019-08-07,2019-08-27,234.0,251.0,333,358,0,753,1444,20,15556,0.0665,248.0,0.0598,234.0,0.0,0.17943200513847057
2020-01-13,2020-01-31,307.5,316.5,438,451,0,950,1839,18,7161,0.0233,322.0,0.0472,307.5,0.0,0.09195089187784222
2020-03-05,2020-03-10,299.5,281.0,427,400,0,843,1670,5,-20170,-0.0673,299.5,0.0,283.0,-0.0551,0.1635101933225147
2022-02-08,2022-02-23,321.0,315.0,457,449,0,945,1851,15,-7851,-0.0245,321.0,0.0,310.5,-0.0327,0.10228852458564996
2022-04-15,2022-04-26,304.0,295.0,433,420,0,885,1738,11,-10738,-0.0353,304.0,0.0,292.0,-0.0395,0.09418402369633161
2022-05-03,2022-05-11,291.0,285.5,415,407,0,856,1678,8,-7178,-0.0247,291.0,0.0,283.0,-0.0275,0.10067765317888644
