EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-05-07,2003-05-26,15.5,15.6,22,22,0,47,91,19,9,0.0006,15.8,0.0194,15.1,-0.0258,0.18890028466513464
2006-09-20,2006-10-12,30.4,32.85,43,47,0,99,189,22,2261,0.0744,33.3,0.0954,30.4,0.0,0.20800520733157413
2007-11-27,2007-12-07,28.05,29.5,40,42,0,88,170,10,1280,0.0456,29.75,0.0606,28.05,0.0,0.18792790209237298
2009-02-09,2009-02-27,17.75,17.7,25,25,0,53,103,18,-153,-0.0086,18.0,0.0141,17.35,-0.0225,0.15086808956162723
2010-02-01,2010-03-22,27.2,27.2,39,39,0,82,160,49,-160,-0.0059,27.2,0.0,26.3,-0.0331,0.21162538622857152
2011-12-26,2012-01-02,19.0,19.0,27,27,0,57,111,7,-111,-0.0058,19.35,0.0184,18.9,-0.0053,0.07206613324353306
2014-03-26,2014-05-06,19.3,19.0,28,27,0,57,112,41,-412,-0.0213,19.3,0.0,18.95,-0.0181,0.03220688323193732
2016-12-01,2017-01-13,16.15,16.4,23,23,0,49,95,43,155,0.0096,16.45,0.0186,16.15,0.0,0.04072209202858268
2021-01-26,2021-01-29,13.6,13.45,20,20,0,40,80,3,-230,-0.0169,13.6,0.0,13.45,-0.011,0.04977014766524701
2021-05-25,2021-06-16,13.35,14.8,20,21,0,44,85,22,1365,0.1022,15.0,0.1236,13.35,0.0,0.20610482787286455
