EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2006-08-28,2006-08-30,109.0,105.5,155,150,0,316,621,2,-4121,-0.0378,109.0,0.0,104.5,-0.0413,0.24015992533004682
2006-11-06,2006-12-05,94.9,99.4,135,142,0,298,575,29,3925,0.0414,100.0,0.0537,94.9,0.0,0.1931144423011637
2008-10-30,2008-11-13,27.0,23.0,38,33,0,69,140,14,-4140,-0.1533,27.0,0.0,24.0,-0.1111,0.4807222474752786
2009-11-05,2009-11-18,59.2,63.0,84,90,0,189,363,13,3437,0.0581,65.0,0.098,59.2,0.0,0.22131599507274857
2011-03-18,2011-04-13,50.4,53.5,72,76,0,160,308,26,2792,0.0554,53.9,0.0694,50.4,0.0,0.19515146200286693
2012-05-04,2012-05-15,37.8,35.7,54,51,0,107,212,11,-2312,-0.0612,37.8,0.0,35.7,-0.0556,0.12845860751261662
2012-11-27,2013-04-10,30.1,31.0,43,44,0,93,180,134,720,0.0239,31.75,0.0548,30.1,0.0,0.1275429687341627
2013-11-21,2014-10-14,33.2,32.3,47,46,0,97,190,327,-1090,-0.0328,33.45,0.0075,32.6,-0.0181,0.1404042986340479
2015-08-27,2015-09-17,22.0,24.75,31,35,0,74,140,21,2610,0.1186,24.3,0.1045,22.0,0.0,0.5287120081755203
2015-11-24,2015-12-11,23.05,23.5,33,33,0,70,136,17,314,0.0136,24.05,0.0434,22.95,-0.0043,0.09851720125661245
2020-03-26,2020-06-01,18.2,19.85,26,28,0,60,114,67,1536,0.0844,18.4,0.011,17.7,-0.0275,0.4937107635404532
2020-10-05,2022-07-11,24.25,49.0,35,70,0,147,252,644,24498,1.0102,50.2,1.0701,24.25,0.0,0.2516201147585131
