EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2012-10-19,2012-10-26,23.7,21.5,34,31,0,64,129,7,-2329,-0.0983,23.7,0.0,21.1,-0.1097,0.41667871237724263
2015-06-15,2015-07-16,29.15,26.95,42,38,0,81,161,31,-2361,-0.081,29.15,0.0,26.6,-0.0875,0.2562700187341931
2016-11-14,2016-11-25,27.35,26.95,39,38,0,81,158,11,-558,-0.0204,27.5,0.0055,26.8,-0.0201,0.13897728676257692
2017-06-21,2017-07-10,58.3,53.0,83,76,0,159,318,19,-5618,-0.0964,58.3,0.0,53.0,-0.0909,0.13926260220257447
2017-07-17,2017-08-15,54.5,55.0,78,78,0,165,321,29,179,0.0033,55.3,0.0147,53.8,-0.0128,0.13476757058643685
2017-08-25,2017-09-05,51.9,54.3,74,77,0,163,314,11,2086,0.0402,55.4,0.0674,51.9,0.0,0.12698587050094856
2018-04-13,2018-04-17,50.1,50.0,71,71,0,150,292,4,-392,-0.0078,50.1,0.0,49.5,-0.012,0.1091543408891591
2018-11-01,2018-11-26,35.0,37.15,50,53,0,111,214,25,1936,0.0553,37.75,0.0786,35.0,0.0,0.40607484488260637
2020-03-25,2020-04-23,33.8,43.6,48,62,0,131,241,29,9559,0.2828,43.55,0.2885,33.8,0.0,0.45373563750602575
2020-08-25,2020-09-14,69.4,68.0,99,97,0,204,400,20,-1800,-0.0259,70.5,0.0159,66.5,-0.0418,0.2457796299249999
2021-05-20,2021-06-03,90.5,100.0,129,142,0,300,571,14,8929,0.0987,107.0,0.1823,90.5,0.0,0.5345746709290933
2022-02-10,2022-02-23,269.0,271.0,383,386,0,813,1582,13,418,0.0016,280.0,0.0409,265.0,-0.0149,0.2458843683915546
