EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2008-12-26,2009-01-13,21.5,20.65,31,29,0,62,122,18,-972,-0.0452,21.5,0.0,20.0,-0.0698,0.19652869759075942
2009-02-03,2009-03-06,21.3,21.8,30,31,0,65,126,31,374,0.0176,22.0,0.0329,20.8,-0.0235,0.16983988498556601
2013-01-03,2013-01-25,40.0,40.25,57,57,0,121,235,22,15,0.0004,40.6,0.015,40.0,0.0,0.0706855272130189
2013-08-30,2013-09-10,49.0,52.0,70,74,0,156,300,11,2700,0.0551,52.0,0.0612,49.0,0.0,0.16990107485957218
2013-12-19,2014-02-06,45.9,42.9,65,61,0,129,255,49,-3255,-0.0709,45.9,0.0,41.8,-0.0893,0.10154009156779886
2015-08-17,2015-08-20,32.0,30.35,46,43,0,91,180,3,-1830,-0.0572,32.0,0.0,30.15,-0.0578,0.1980082173249862
2016-01-08,2016-01-12,31.1,30.0,44,43,0,90,177,4,-1277,-0.0411,31.1,0.0,29.7,-0.045,0.07866558109189747
2016-08-29,2016-09-19,47.4,46.55,68,66,0,140,274,21,-1124,-0.0237,47.4,0.0,45.7,-0.0359,0.0960081813738316
2016-10-20,2016-10-27,45.95,45.95,65,65,0,138,268,7,-268,-0.0058,47.2,0.0272,45.95,0.0,0.08097609744787926
2018-02-26,2018-05-04,41.9,37.65,60,54,0,113,227,67,-4477,-0.1068,41.9,0.0,38.0,-0.0931,0.18770852919636427
2018-05-14,2018-05-30,38.85,38.9,55,55,0,117,227,16,-177,-0.0046,39.4,0.0142,38.85,0.0,0.12508763777614051
2020-03-27,2020-04-29,41.55,45.3,59,65,0,136,260,33,3490,0.084,45.2,0.0878,41.55,0.0,0.23219313710602107
2021-12-06,2021-12-24,60.4,62.8,86,89,0,188,363,18,2037,0.0337,63.2,0.0464,60.4,0.0,0.03952121366063133
