EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-03-14,2003-04-01,26.0,23.3,37,33,0,70,140,18,-2840,-0.1092,26.0,0.0,23.6,-0.0923,0.4048620079891241
2004-05-10,2004-06-14,27.0,25.6,38,36,0,77,151,35,-1551,-0.0574,27.0,0.0,25.5,-0.0556,0.29571219602663024
2004-08-26,2004-09-22,18.6,18.4,27,26,0,55,108,27,-308,-0.0166,18.9,0.0161,18.4,-0.0108,0.11075278957097434
2004-10-08,2004-10-15,18.8,17.7,27,25,0,53,105,7,-1205,-0.0641,18.8,0.0,17.6,-0.0638,0.08522019571338713
2005-02-01,2005-02-23,15.9,15.5,23,22,0,46,91,22,-491,-0.0309,16.5,0.0377,15.5,-0.0252,0.14717791583106465
2005-04-28,2014-10-20,15.0,14.7,21,21,0,44,86,3462,-386,-0.0257,15.5,0.0333,14.45,-0.0367,0.20982993168866226
2015-07-15,2015-07-17,16.0,15.7,23,22,0,47,92,2,-392,-0.0245,16.0,0.0,15.55,-0.0281,0.12561687526037257
2016-05-19,2016-10-13,15.9,15.8,23,23,0,47,93,147,-193,-0.0121,16.2,0.0189,15.7,-0.0126,0.31536757948545246
2016-11-16,2016-12-06,15.4,15.9,22,23,0,48,93,20,407,0.0264,16.15,0.0487,15.4,0.0,0.11536187146082688
2019-05-06,2019-05-10,14.3,13.9,20,20,0,42,82,4,-482,-0.0337,14.3,0.0,13.8,-0.035,0.09689259790807192
2019-05-23,2019-06-10,14.1,14.45,20,21,0,43,84,18,266,0.0189,14.85,0.0532,14.1,0.0,0.17039544966444087
2020-02-07,2020-02-11,14.4,13.65,21,20,0,41,82,4,-832,-0.0578,14.4,0.0,13.55,-0.059,0.2423560083950551
2020-06-03,2020-06-15,12.05,11.65,20,20,0,35,75,12,-475,-0.0394,12.05,0.0,11.5,-0.0456,0.13356773709652048
2021-08-19,2021-09-08,15.2,14.75,22,21,0,44,87,20,-537,-0.0353,15.2,0.0,14.75,-0.0296,0.11859356460391757
2022-03-11,2022-04-08,26.6,25.25,38,36,0,76,150,28,-1500,-0.0564,26.6,0.0,25.1,-0.0564,0.17842161623476294
2022-06-27,2022-07-01,23.35,22.35,33,32,0,67,132,4,-1132,-0.0485,23.35,0.0,22.25,-0.0471,0.12317833665427247
