EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2009-09-04,2009-09-18,13.2,13.3,20,20,0,40,80,14,20,0.0015,14.0,0.0606,13.2,0.0,0.1494176144151762
2013-06-06,2013-06-14,14.7,14.7,21,21,0,44,86,8,-86,-0.0059,14.85,0.0102,14.6,-0.0068,0.02266345563189831
2014-06-27,2014-07-11,10.6,10.25,20,20,0,31,71,14,-421,-0.0397,10.6,0.0,10.1,-0.0472,0.06809142753600672
2014-08-22,2014-10-03,9.9,9.54,20,20,0,29,69,42,-429,-0.0433,9.9,0.0,9.45,-0.0455,0.061987029447218234
2015-05-14,2015-05-22,9.66,9.5,20,20,0,28,68,8,-228,-0.0236,9.66,0.0,9.45,-0.0217,0.14826319805422705
2015-06-12,2015-07-03,8.76,9.65,20,20,0,29,69,21,821,0.0937,9.65,0.1016,8.76,0.0,0.16322999815302053
2015-08-31,2015-10-07,7.81,7.8,20,20,0,23,63,37,-73,-0.0093,7.81,0.0,7.73,-0.0102,0.214642295935767
2019-10-17,2019-10-23,7.3,7.36,20,20,0,22,62,6,-2,-0.0003,7.44,0.0192,7.3,0.0,0.028456752851580225
2020-02-07,2020-03-06,6.69,7.02,20,20,0,21,61,28,269,0.0402,7.05,0.0538,6.69,0.0,0.07152335492318262
2020-08-12,2020-08-18,6.63,6.98,20,20,0,21,61,6,289,0.0436,7.0,0.0558,6.63,0.0,0.059867932638348664
2021-08-20,2021-08-24,27.9,35.75,40,51,0,107,198,4,7652,0.2743,33.55,0.2025,27.9,0.0,0.32282765312211237
