EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-09-12,2002-09-23,95.5,106.0,136,151,0,318,605,11,9895,0.1036,107.0,0.1204,95.5,0.0,0.40937418657408986
2002-10-15,2002-10-30,74.5,88.5,106,126,0,266,498,15,13502,0.1812,92.0,0.2349,74.5,0.0,0.7907767717076806
2003-09-12,2003-10-14,57.5,59.0,82,84,0,177,343,32,1157,0.0201,60.5,0.0522,57.5,0.0,0.41656172136301217
2007-06-23,2007-06-27,87.6,82.9,125,118,0,249,492,4,-5192,-0.0593,87.6,0.0,83.7,-0.0445,0.12902199606001763
2007-12-26,2008-01-04,50.6,52.0,72,74,0,156,302,9,1098,0.0217,54.0,0.0672,50.6,0.0,0.37664658376234095
2008-01-30,2008-02-21,47.8,49.8,68,71,0,149,288,22,1712,0.0358,51.0,0.0669,47.8,0.0,0.28319297771757235
2008-07-07,2008-07-16,64.0,67.0,91,95,0,201,387,9,2613,0.0408,70.3,0.0984,64.0,0.0,0.21259390264971567
2008-08-08,2008-08-19,65.1,64.6,93,92,0,194,379,11,-879,-0.0135,68.0,0.0445,65.1,0.0,0.25806498641709297
2008-10-31,2008-11-14,39.0,34.6,56,49,0,104,209,14,-4609,-0.1182,39.0,0.0,33.4,-0.1436,0.4106484779699091
2010-02-10,2010-03-23,51.5,52.0,73,74,0,156,303,41,197,0.0038,52.4,0.0175,51.5,0.0,0.2032487201633364
2010-11-08,2010-12-14,45.05,46.4,64,66,0,139,269,36,1081,0.024,47.3,0.0499,45.05,0.0,0.24440671505612865
2011-12-26,2012-03-07,20.9,26.4,30,38,0,79,147,72,5353,0.2561,29.2,0.3971,20.9,0.0,0.22935361937090337
2012-04-10,2012-05-08,26.0,28.2,37,40,0,85,162,28,2038,0.0784,28.15,0.0827,26.0,0.0,0.23521919638599953
2012-11-08,2012-11-19,29.7,30.6,42,44,0,92,178,11,722,0.0243,31.65,0.0657,29.7,0.0,0.08223150491085174
2013-04-19,2013-04-30,38.0,38.85,54,55,0,117,226,11,624,0.0164,38.5,0.0132,38.0,0.0,0.09482732980197728
2015-08-27,2015-09-15,13.25,15.35,20,22,0,46,88,19,2012,0.1518,15.65,0.1811,13.25,0.0,0.4311751729253719
2016-11-14,2016-12-23,18.15,23.1,26,33,0,69,128,39,4822,0.2657,23.85,0.314,18.15,0.0,0.09424016729888685
2018-04-12,2018-04-19,26.7,25.6,38,36,0,77,151,7,-1251,-0.0469,26.7,0.0,25.4,-0.0487,0.13108172445019783
2019-10-18,2019-10-29,25.35,24.7,36,35,0,74,145,11,-795,-0.0314,25.4,0.002,24.6,-0.0296,0.10259865261437406
2020-06-04,2020-06-12,22.2,20.5,32,29,0,62,123,8,-1823,-0.0821,22.2,0.0,21.2,-0.045,0.1312382375579786
2021-05-20,2021-06-07,28.7,30.05,41,43,0,90,174,18,1176,0.041,30.2,0.0523,28.7,0.0,0.4569790844106465
2021-09-13,2021-11-03,25.55,27.45,36,39,0,82,157,51,1743,0.0682,28.25,0.1057,25.55,0.0,0.08595819348999045
2022-05-12,2022-06-17,28.6,30.3,41,43,0,91,175,36,1525,0.0533,31.8,0.1119,28.6,0.0,0.11715346672378302
