EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-09-17,2003-10-14,77.0,70.0,110,100,0,210,420,27,-7420,-0.0964,77.0,0.0,69.5,-0.0974,0.25950219644727346
2006-06-26,2006-07-06,85.0,89.0,121,127,0,267,515,10,3485,0.041,90.5,0.0647,85.0,0.0,0.38626525125784283
2007-11-16,2007-11-21,160.0,160.0,228,228,0,480,936,5,-936,-0.0059,162.0,0.0125,153.0,-0.0437,0.27300226804192795
2008-01-14,2008-01-21,143.5,134.0,204,191,0,402,797,7,-10297,-0.0718,143.5,0.0,127.0,-0.115,0.3340517140773245
2008-06-04,2008-06-23,159.5,161.0,227,229,0,483,939,19,561,0.0035,169.0,0.0596,159.5,0.0,0.12450116761934371
2011-11-30,2011-12-16,170.5,154.0,243,219,0,462,924,16,-17424,-0.1022,170.5,0.0,152.5,-0.1056,0.22950091936597783
2012-05-30,2012-06-22,208.0,212.5,296,303,0,638,1237,23,3263,0.0157,221.0,0.0625,208.0,0.0,0.20142352961094612
2014-10-01,2014-11-06,148.0,151.0,211,215,0,453,879,36,2121,0.0143,152.0,0.027,148.0,0.0,0.18983629678101765
2015-08-26,2015-09-07,100.5,106.5,143,152,0,320,615,12,5385,0.0536,108.5,0.0796,100.5,0.0,0.3791846841216344
2016-05-16,2016-06-03,107.0,106.5,152,152,0,320,624,18,-1124,-0.0105,109.0,0.0187,106.5,-0.0047,0.08109933414649984
2017-08-03,2022-07-11,98.0,267.5,140,381,0,802,1323,1803,168177,1.7161,271.5,1.7704,98.0,0.0,0.09106209091537076
