EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-07-16,2003-08-12,63.0,68.5,90,98,0,206,394,27,5106,0.081,70.0,0.1111,63.0,0.0,0.1578651825952766
2004-03-05,2004-03-15,57.5,56.0,82,80,0,168,330,10,-1830,-0.0318,57.5,0.0,55.5,-0.0348,0.1089429641319064
2005-01-18,2005-01-28,28.2,27.1,40,39,0,81,160,10,-1260,-0.0447,28.2,0.0,27.0,-0.0426,0.14133024511265946
2006-03-01,2006-03-13,28.6,27.75,41,40,0,83,164,12,-1014,-0.0355,28.6,0.0,27.75,-0.0297,0.1546600264671667
2006-10-31,2006-11-17,25.4,27.2,36,39,0,82,157,17,1643,0.0647,27.35,0.0768,25.4,0.0,0.09239727598145442
2008-02-15,2008-02-21,41.1,41.6,59,59,0,125,243,6,257,0.0063,43.0,0.0462,41.0,-0.0024,0.3006353008948197
2008-09-23,2008-10-07,34.3,31.0,49,44,0,93,186,14,-3486,-0.1016,34.3,0.0,32.8,-0.0437,0.31630633560983257
2010-02-09,2010-03-25,32.9,38.5,47,55,0,116,218,44,5382,0.1636,40.0,0.2158,32.9,0.0,0.2781717196133662
2010-05-12,2010-05-24,38.0,36.9,54,53,0,111,218,12,-1318,-0.0347,38.0,0.0,35.65,-0.0618,0.1626367364686756
2011-08-12,2011-09-07,36.8,40.6,52,58,0,122,232,26,3568,0.097,41.0,0.1141,36.8,0.0,0.4050289362823163
2012-04-09,2012-05-08,40.3,43.5,57,62,0,130,249,29,2951,0.0732,43.7,0.0844,40.3,0.0,0.16578286737117387
2013-06-28,2013-07-19,34.35,35.5,49,51,0,106,206,21,944,0.0275,36.8,0.0713,34.35,0.0,0.1822998891235812
2014-10-30,2014-12-11,48.7,47.4,69,68,0,142,279,42,-1579,-0.0324,48.7,0.0,47.6,-0.0226,0.42401065777883784
2015-08-27,2015-09-08,36.0,36.55,51,52,0,110,213,12,337,0.0094,37.4,0.0389,36.0,0.0,0.4158586977476404
2016-05-17,2016-06-04,36.65,38.2,52,54,0,115,221,18,1329,0.0363,39.0,0.0641,36.65,0.0,0.10314301117513991
2017-10-05,2017-10-13,44.5,42.15,63,60,0,126,249,8,-2599,-0.0584,44.5,0.0,41.65,-0.064,0.11575602278066022
2018-05-17,2018-06-14,33.0,37.9,47,54,0,114,215,28,4685,0.142,39.25,0.1894,33.0,0.0,0.20953133648613553
2020-06-03,2020-06-12,41.4,41.8,59,60,0,125,244,9,156,0.0038,44.25,0.0688,41.4,0.0,0.33907364077925406
2021-05-20,2021-06-08,48.05,50.5,68,72,0,152,292,19,2158,0.0449,50.9,0.0593,48.05,0.0,0.48611239209227275
