EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2008-06-06,2008-07-30,19.5,27.3,28,39,0,82,149,54,7651,0.3924,30.0,0.5385,19.5,0.0,0.2603681188439926
2008-09-10,2008-09-17,17.5,16.6,25,24,0,50,99,7,-999,-0.0571,17.5,0.0,15.75,-0.1,0.29879321010730475
2009-02-04,2009-03-03,12.7,11.4,20,20,0,34,74,27,-1374,-0.1082,12.7,0.0,11.5,-0.0945,0.16141204956945776
2011-03-02,2011-03-16,17.7,17.6,25,25,0,53,103,14,-203,-0.0115,18.55,0.048,17.3,-0.0226,0.12126211578563639
2011-12-26,2011-12-28,13.65,13.35,20,20,0,40,80,2,-380,-0.0278,13.65,0.0,13.25,-0.0293,0.09269905724367855
2012-04-12,2012-05-09,13.8,13.8,20,20,0,41,81,27,-81,-0.0059,13.95,0.0109,13.8,0.0,0.19552193473521684
2013-11-13,2013-12-11,25.0,30.05,36,43,0,90,169,28,4881,0.1952,31.4,0.256,25.0,0.0,0.13765065911961338
2015-07-02,2015-07-09,27.4,26.2,39,37,0,79,155,7,-1355,-0.0495,27.4,0.0,26.05,-0.0493,0.1021129641884948
2015-07-20,2015-07-23,26.0,25.0,37,36,0,75,148,3,-1148,-0.0442,26.0,0.0,24.2,-0.0692,0.13419955950077656
2018-07-10,2018-07-12,19.15,19.2,27,27,0,58,112,2,-62,-0.0032,19.2,0.0026,19.1,-0.0026,0.09403421999408024
2020-02-07,2020-02-26,18.2,17.85,26,25,0,54,105,19,-455,-0.025,18.2,0.0,17.85,-0.0192,0.09540711758651277
2020-06-03,2020-06-12,17.85,17.5,25,25,0,52,102,9,-452,-0.0253,18.1,0.014,17.85,0.0,0.10362350192982261
