EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-09-12,2002-10-01,24.0,23.3,34,33,0,70,137,19,-837,-0.0349,24.0,0.0,23.3,-0.0292,0.047541803185403575
2006-06-19,2006-07-27,32.8,29.2,47,42,0,88,177,38,-3777,-0.1152,32.8,0.0,29.2,-0.1098,0.04891291477490034
2007-11-15,2007-11-19,44.2,42.05,63,60,0,126,249,4,-2399,-0.0543,44.2,0.0,42.0,-0.0498,0.21501729475233078
2011-06-27,2011-07-19,41.0,38.7,58,55,0,116,229,22,-2529,-0.0617,41.0,0.0,38.1,-0.0707,0.02876499964685264
2012-05-17,2012-06-13,39.3,39.7,56,57,0,119,232,27,168,0.0043,39.7,0.0102,39.3,0.0,0.017633403733374076
2020-10-27,2020-10-29,50.0,50.0,71,71,0,150,292,2,-292,-0.0058,50.4,0.008,50.0,0.0,0.0600090158692812
