EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-07-28,2004-08-05,7.75,7.1,20,20,0,21,61,8,-711,-0.0917,7.75,0.0,7.05,-0.0903,0.08760485622393954
2005-11-11,2005-11-17,5.92,6.03,20,20,0,18,58,6,52,0.0088,6.2,0.0473,5.92,0.0,0.13030801301100015
2007-05-08,2007-08-20,15.4,15.5,22,22,0,46,90,104,10,0.0006,16.05,0.0422,14.75,-0.0422,0.25066969754461343
2008-09-11,2008-09-16,8.18,6.92,20,20,0,21,61,5,-1321,-0.1615,8.18,0.0,7.31,-0.1064,0.39881709218668315
2008-10-30,2008-11-07,5.5,5.7,20,20,0,17,57,8,143,0.026,6.01,0.0927,5.5,0.0,0.2964026888412352
2009-05-05,2009-06-04,8.64,9.06,20,20,0,27,67,30,353,0.0409,9.3,0.0764,8.64,0.0,0.4892536681526587
2010-05-11,2010-05-24,25.6,25.75,36,37,0,77,150,13,0,-0.0,26.0,0.0156,25.35,-0.0098,0.20099399216719527
2012-11-01,2013-06-24,12.8,13.05,20,20,0,39,79,235,171,0.0134,13.05,0.0195,12.75,-0.0039,0.23498889779485355
2014-08-21,2014-09-29,14.3,14.4,20,21,0,43,84,39,16,0.0011,14.6,0.021,14.3,0.0,0.11136273241913641
2015-06-16,2015-07-09,11.8,11.0,20,20,0,33,73,23,-873,-0.074,11.85,0.0042,11.0,-0.0678,0.18913804482259344
