EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2011-08-16,2011-08-23,13.95,12.5,20,20,0,38,78,7,-1528,-0.1095,13.95,0.0,12.6,-0.0968,0.4359667873199695
2012-03-13,2012-03-30,12.2,11.65,20,20,0,35,75,17,-625,-0.0512,12.6,0.0328,11.65,-0.0451,0.1845093378763818
2012-05-17,2012-06-05,9.8,9.2,20,20,0,28,68,19,-668,-0.0682,9.8,0.0,9.11,-0.0704,0.13094183571951312
2016-11-21,2016-11-25,27.5,26.0,39,37,0,78,154,4,-1654,-0.0601,27.5,0.0,24.0,-0.1273,0.379097118797203
2018-05-10,2018-05-14,45.8,40.2,65,57,0,121,243,4,-5843,-0.1276,45.8,0.0,40.6,-0.1135,0.3427027979952628
2019-05-16,2019-05-21,33.4,29.85,48,43,0,90,181,5,-3731,-0.1117,33.4,0.0,29.8,-0.1078,0.26403382603821646
2020-02-06,2020-03-10,24.15,22.5,34,32,0,68,134,33,-1784,-0.0739,24.15,0.0,22.9,-0.0518,0.3699536565222197
2021-02-22,2021-03-04,57.3,51.4,82,73,0,154,309,10,-6209,-0.1084,57.3,0.0,49.95,-0.1283,0.2589222591337019
2021-05-20,2021-06-07,55.5,64.5,79,92,0,194,365,18,8635,0.1556,66.9,0.2054,55.5,0.0,0.7470394178870621
2021-07-06,2021-07-09,60.8,55.0,87,78,0,165,330,3,-6130,-0.1008,60.8,0.0,55.2,-0.0921,0.20865936979154487
2021-08-16,2021-08-18,53.0,46.45,76,66,0,139,281,2,-6831,-0.1289,53.0,0.0,48.05,-0.0934,0.2862261279571561
