EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2012-10-25,2012-10-29,86.7,80.3,124,114,0,241,479,4,-6879,-0.0793,86.7,0.0,80.3,-0.0738,0.11547604972548409
2012-11-05,2013-01-22,74.0,67.8,105,97,0,203,405,78,-6605,-0.0893,74.0,0.0,66.0,-0.1081,0.32073991274491753
2013-10-17,2013-11-04,53.2,47.4,76,68,0,142,286,18,-6086,-0.1144,53.2,0.0,47.85,-0.1006,0.30077266843887407
2013-12-17,2014-01-14,33.2,38.0,47,54,0,114,215,28,4585,0.1381,40.9,0.2319,33.2,0.0,0.22660626231056757
2015-11-23,2015-12-10,13.7,13.45,20,20,0,40,80,17,-330,-0.0241,14.1,0.0292,13.25,-0.0328,0.28027979653825397
2016-09-20,2016-10-17,12.6,14.2,20,20,0,43,83,27,1517,0.1204,15.4,0.2222,12.6,0.0,0.08746845833268257
2017-04-13,2017-04-17,19.85,18.9,28,27,0,57,112,4,-1062,-0.0535,19.85,0.0,18.55,-0.0655,0.09613529077268401
2018-02-21,2018-03-08,16.2,17.65,23,25,0,53,101,15,1349,0.0833,17.9,0.1049,16.2,0.0,0.3374843928299467
2019-11-26,2019-12-03,9.89,9.6,20,20,0,29,69,7,-359,-0.0363,9.89,0.0,9.63,-0.0263,0.08938887258978112
2020-03-25,2020-04-22,5.0,5.51,20,20,0,17,57,28,453,0.0906,6.15,0.23,5.0,0.0,1.1318453270911575
2020-06-03,2020-06-12,7.12,6.67,20,20,0,20,60,9,-510,-0.0716,7.25,0.0183,7.0,-0.0169,0.33171756977469125
