EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-04-08,2005-04-14,76.6,73.8,109,105,0,221,435,6,-3235,-0.0422,76.6,0.0,74.0,-0.0339,0.13910719206074562
2005-04-29,2005-05-26,69.5,74.5,99,106,0,224,429,27,4571,0.0658,77.4,0.1137,69.5,0.0,0.25257150504504566
2005-09-13,2005-09-15,62.8,70.2,89,100,0,211,400,2,7000,0.1115,69.7,0.1099,62.8,0.0,0.252394882359388
2006-02-06,2006-03-15,90.1,87.6,128,125,0,263,516,37,-3016,-0.0335,90.1,0.0,87.5,-0.0289,0.1621148223868749
2006-09-20,2006-10-04,153.5,146.0,219,208,0,438,865,14,-8365,-0.0545,153.5,0.0,144.0,-0.0619,0.13957802031008293
2006-11-09,2006-11-29,141.0,159.5,201,227,0,479,907,20,17593,0.1248,163.0,0.156,141.0,0.0,0.13561640815853693
2006-12-18,2006-12-26,153.0,155.0,218,221,0,465,904,8,1096,0.0072,159.5,0.0425,153.0,0.0,0.13141123417581646
2007-09-28,2007-10-16,88.0,78.0,125,111,0,234,470,18,-10470,-0.119,88.0,0.0,79.0,-0.1023,0.19444243178468112
2008-05-16,2008-05-28,57.1,61.6,81,88,0,185,354,12,4146,0.0726,62.5,0.0946,57.1,0.0,0.10923350842760482
2008-07-04,2008-07-11,41.85,38.5,60,55,0,116,231,7,-3581,-0.0856,41.85,0.0,37.1,-0.1135,0.6670457476896847
2008-11-26,2008-12-23,17.3,20.8,25,30,0,62,117,27,3383,0.1955,21.9,0.2659,17.3,0.0,0.47851123924800576
2011-05-27,2011-06-14,65.0,62.9,93,90,0,189,372,18,-2472,-0.038,65.0,0.0,63.0,-0.0308,0.19759637411834818
2011-12-26,2012-01-16,34.4,34.3,49,49,0,103,201,21,-301,-0.0088,34.85,0.0131,33.55,-0.0247,0.29206475558747713
2012-10-18,2012-10-22,41.2,40.5,59,58,0,122,239,4,-939,-0.0228,41.2,0.0,40.4,-0.0194,0.08293152142523441
2014-08-13,2014-09-01,78.7,80.0,112,114,0,240,466,19,834,0.0106,81.5,0.0356,78.7,0.0,0.10688218285435247
2015-01-19,2015-03-05,64.0,67.8,91,97,0,203,391,45,3409,0.0533,68.3,0.0672,64.0,0.0,0.11687232291760963
2015-06-16,2015-06-30,60.5,58.0,86,83,0,174,343,14,-2843,-0.047,63.0,0.0413,60.5,0.0,0.11553751038173599
2015-07-21,2015-07-24,55.4,53.0,79,76,0,159,314,3,-2714,-0.049,55.4,0.0,53.6,-0.0325,0.19496617645696035
2015-08-28,2015-09-16,46.5,48.1,66,69,0,144,279,19,1321,0.0284,49.3,0.0602,46.5,0.0,0.2382127756720751
