EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2019-03-21,2019-04-09,10.4,10.35,20,20,0,31,71,19,-121,-0.0116,10.4,0.0,10.35,-0.0048,0.01794954832888629
2019-11-08,2019-11-12,10.6,10.55,20,20,0,32,72,4,-122,-0.0115,10.6,0.0,10.55,-0.0047,0.010421410891638283
2019-11-19,2019-12-03,10.55,10.5,20,20,0,32,72,14,-122,-0.0116,10.55,0.0,10.5,-0.0047,0.013624184071059142
