EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2017-07-14,2017-08-09,64.4,77.2,92,110,0,232,434,26,12366,0.192,79.5,0.2345,64.4,0.0,0.12126764462915762
2017-11-02,2017-11-27,116.5,113.0,166,161,0,339,666,25,-4166,-0.0358,116.5,0.0,112.0,-0.0386,0.10514101165094991
2017-12-06,2017-12-11,107.5,99.1,153,141,0,297,591,5,-8991,-0.0836,107.5,0.0,96.0,-0.107,0.32808133092906067
2018-07-11,2018-09-06,105.5,99.8,150,142,0,299,591,57,-6291,-0.0596,105.5,0.0,98.7,-0.0645,0.2672275604751102
2018-09-17,2018-10-08,86.5,77.4,123,110,0,232,465,21,-9565,-0.1106,86.5,0.0,78.0,-0.0983,0.3993319708282419
2018-10-17,2018-10-31,72.4,64.1,103,91,0,192,386,14,-8686,-0.12,72.4,0.0,63.0,-0.1298,0.4905297871686005
2019-05-23,2019-07-31,54.2,53.9,77,77,0,162,316,69,-616,-0.0114,55.3,0.0203,53.2,-0.0185,0.15706714624527351
2019-10-04,2019-10-14,46.0,42.05,66,60,0,126,252,10,-4202,-0.0913,46.0,0.0,41.25,-0.1033,0.2655984557999824
2020-10-06,2020-10-23,35.75,34.5,51,49,0,104,204,17,-1454,-0.0407,35.75,0.0,34.45,-0.0364,0.18650500177758111
2020-11-06,2020-11-11,34.4,34.5,49,49,0,104,202,5,-102,-0.003,35.0,0.0174,34.4,0.0,0.11061802163403267
