EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2008-10-31,2008-11-10,7.0,6.94,20,20,0,21,61,10,-121,-0.0173,7.0,0.0,6.26,-0.1057,0.284630859265828
2010-02-10,2010-03-10,9.37,10.0,20,20,0,30,70,28,560,0.0598,10.05,0.0726,9.37,0.0,0.09154066265580973
2011-12-22,2012-01-11,20.5,22.95,29,33,0,69,131,20,2319,0.1131,23.6,0.1512,20.5,0.0,0.5906117649098674
2012-10-11,2012-10-17,24.0,23.75,34,34,0,71,139,6,-389,-0.0162,24.2,0.0083,23.6,-0.0167,0.11329383084194267
2013-08-09,2013-08-29,90.7,84.0,129,120,0,252,501,20,-7201,-0.0794,90.7,0.0,81.4,-0.1025,0.18822757474604046
2013-09-30,2013-10-23,82.9,103.0,118,147,0,309,574,23,19526,0.2355,106.0,0.2786,82.9,0.0,0.08862225388976253
2014-01-08,2014-01-16,106.0,94.1,151,134,0,282,567,8,-12467,-0.1176,106.0,0.0,93.2,-0.1208,0.21047301071564006
2014-12-04,2014-12-12,78.6,76.0,112,108,0,228,448,8,-3048,-0.0388,78.6,0.0,74.6,-0.0509,0.16237803234899673
2015-07-15,2015-07-22,122.5,111.5,175,159,0,334,668,7,-11668,-0.0952,122.5,0.0,110.0,-0.102,0.2482378445458142
2015-12-17,2016-01-08,95.0,83.0,135,118,0,249,502,22,-12502,-0.1316,95.0,0.0,83.2,-0.1242,0.16932855206077235
2020-02-05,2020-02-17,40.0,41.5,57,59,0,124,240,12,1260,0.0315,41.8,0.045,40.0,0.0,0.2017464644524818
2020-10-05,2020-10-15,24.65,25.0,35,36,0,75,146,10,204,0.0083,25.1,0.0183,24.65,0.0,0.16261328309089285
2021-10-08,2021-10-13,34.9,33.4,50,48,0,100,198,5,-1698,-0.0487,34.9,0.0,33.5,-0.0401,0.16464850026543898
2022-07-11,2022-07-11,28.0,26.95,40,38,0,81,159,0,-1209,-0.0432,28.0,0.0,26.9,-0.0393,0.23658957831088046
