EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2009-09-22,2009-10-09,137.0,125.0,195,178,0,375,748,17,-12748,-0.0931,137.0,0.0,123.5,-0.0985,0.12574135812356535
2010-10-21,2010-10-26,67.7,67.0,96,95,0,201,392,5,-1092,-0.0161,67.7,0.0,66.3,-0.0207,0.11247975036227098
2011-08-12,2011-08-22,51.3,46.9,73,67,0,141,281,10,-4681,-0.0912,51.3,0.0,47.45,-0.075,0.4406020287822052
2012-04-16,2012-04-18,54.6,54.0,78,77,0,162,317,2,-917,-0.0168,55.3,0.0128,53.2,-0.0256,0.23436501710374102
2012-11-01,2012-11-06,37.1,37.2,53,53,0,112,218,5,-118,-0.0032,37.3,0.0054,36.2,-0.0243,0.22196432913413888
2013-01-31,2013-03-18,33.95,33.85,48,48,0,102,198,46,-298,-0.0088,34.3,0.0103,33.85,-0.0029,0.14213974048697486
2015-08-28,2018-10-15,15.8,17.0,23,24,0,51,98,1144,1102,0.0697,17.2,0.0886,15.8,0.0,0.3412710974002955
2019-08-12,2020-03-13,21.9,20.0,31,28,0,60,119,214,-2019,-0.0922,23.35,0.0662,21.8,-0.0046,0.09694455111936162
2020-06-04,2020-06-12,26.0,24.0,37,34,0,72,143,8,-2143,-0.0824,26.75,0.0288,25.2,-0.0308,0.26197711261515555
2020-09-30,2020-11-26,31.55,31.4,45,45,0,94,184,57,-334,-0.0106,32.0,0.0143,30.9,-0.0206,0.08015912186707008
2021-05-20,2021-10-05,40.1,40.9,57,58,0,123,238,138,562,0.014,43.45,0.0835,40.1,0.0,0.4372300748888125
2022-05-18,2022-06-06,41.9,41.95,60,60,0,126,246,19,-196,-0.0047,42.7,0.0191,41.9,0.0,0.14853108444844287
2022-06-27,2022-07-01,39.5,37.4,56,53,0,112,221,4,-2321,-0.0588,39.7,0.0051,37.5,-0.0506,0.18290469684913857
