EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-05-12,2004-05-28,10.25,9.85,20,20,0,30,70,16,-470,-0.0459,10.25,0.0,9.7,-0.0537,0.19727251469014417
2005-02-17,2005-03-07,9.0,8.51,20,20,0,26,66,18,-556,-0.0618,9.0,0.0,8.5,-0.0556,0.11044894414772632
2006-02-08,2006-02-22,9.45,9.01,20,20,0,27,67,14,-507,-0.0537,9.45,0.0,8.96,-0.0519,0.05876870557162972
2007-06-08,2007-06-14,27.4,30.0,39,43,0,90,172,6,2428,0.0886,29.5,0.0766,27.4,0.0,0.11567118181123903
2008-06-27,2008-07-11,46.0,40.7,66,58,0,122,246,14,-5546,-0.1206,46.0,0.0,40.75,-0.1141,0.23688473761889783
2009-03-06,2009-03-12,28.55,29.5,41,42,0,88,171,6,779,0.0273,30.5,0.0683,28.55,0.0,0.06079223726362892
2013-04-18,2013-05-13,13.1,14.75,20,21,0,44,85,25,1565,0.1195,14.0,0.0687,13.1,0.0,0.09968409608378037
2014-08-28,2014-09-17,16.05,15.75,23,22,0,47,92,20,-392,-0.0244,16.05,0.0,15.6,-0.028,0.07749036152742561
2020-01-13,2020-01-20,29.55,29.8,42,42,0,89,173,7,77,0.0026,30.0,0.0152,29.0,-0.0186,0.08718228202327927
2021-05-27,2021-06-16,42.6,43.5,61,62,0,130,253,20,647,0.0152,45.0,0.0563,42.6,0.0,0.410295014325897
