EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-11-18,2004-02-10,57.0,84.0,81,120,0,252,453,84,26547,0.4657,87.0,0.5263,57.0,0.0,0.479285652579059
2004-08-06,2004-08-10,61.5,58.5,88,83,0,176,347,4,-3347,-0.0544,61.5,0.0,58.0,-0.0569,0.10032853777899975
2004-11-12,2004-11-30,45.5,45.0,65,64,0,135,264,18,-764,-0.0168,45.5,0.0,45.0,-0.011,0.14720906099983777
2006-05-29,2006-06-06,61.3,58.0,87,83,0,174,344,8,-3644,-0.0594,61.3,0.0,58.0,-0.0538,0.14311362693769292
2006-06-15,2006-06-21,56.0,53.8,80,77,0,161,318,6,-2518,-0.045,56.0,0.0,53.5,-0.0446,0.2793643567388615
2007-09-28,2007-10-25,48.75,50.1,69,71,0,150,290,27,1060,0.0217,51.4,0.0544,48.75,0.0,0.09820279451386282
2008-10-30,2008-11-18,10.55,9.01,20,20,0,27,67,19,-1607,-0.1523,10.55,0.0,9.3,-0.1185,0.6851538178537535
2010-02-02,2010-02-08,21.9,20.3,31,29,0,61,121,6,-1721,-0.0786,21.9,0.0,19.7,-0.1005,0.2287384279788267
2010-11-11,2010-12-16,17.6,19.9,25,28,0,60,113,35,2187,0.1243,20.4,0.1591,17.6,0.0,0.1358452064018445
2011-09-29,2011-11-11,14.6,14.4,21,21,0,43,85,43,-285,-0.0195,14.9,0.0205,14.2,-0.0274,0.1995292259915331
2011-11-29,2011-12-12,13.0,12.4,20,20,0,37,77,13,-677,-0.0521,13.0,0.0,12.2,-0.0615,0.2819018338176049
2012-11-12,2012-11-14,9.72,9.36,20,20,0,28,68,2,-428,-0.044,9.72,0.0,9.35,-0.0381,0.1881146252217607
2013-08-27,2013-08-29,9.96,9.8,20,20,0,29,69,2,-229,-0.023,9.96,0.0,9.73,-0.0231,0.08978621937768905
2014-03-28,2014-04-15,10.9,10.8,20,20,0,32,72,18,-172,-0.0158,11.0,0.0092,10.8,-0.0092,0.12396082060404745
2015-08-28,2015-09-21,5.8,6.85,20,20,0,21,61,24,989,0.1705,7.0,0.2069,5.8,0.0,0.32471345912154903
2016-11-15,2016-11-29,10.65,11.5,20,20,0,34,74,14,776,0.0729,11.75,0.1033,10.65,0.0,0.08516768681786036
2017-04-24,2017-05-03,12.25,11.65,20,20,0,35,75,9,-675,-0.0551,12.25,0.0,11.7,-0.0449,0.1993507672901993
2018-10-17,2018-10-26,11.9,11.2,20,20,0,34,74,9,-774,-0.065,11.9,0.0,11.05,-0.0714,0.3049260994070544
2019-06-03,2019-06-10,14.05,13.7,20,20,0,41,81,7,-431,-0.0307,14.05,0.0,13.6,-0.032,0.1233753658704635
2020-02-06,2020-03-09,14.65,15.1,21,22,0,45,88,32,362,0.0247,15.45,0.0546,14.65,0.0,0.28222781880576164
2020-05-21,2020-06-01,13.7,15.25,20,22,0,46,88,11,1462,0.1067,13.7,0.0,11.7,-0.146,0.10705695133077375
2020-09-30,2020-10-19,19.75,21.95,28,31,0,66,125,19,2075,0.1051,22.15,0.1215,19.75,0.0,0.17830892112685492
2021-05-20,2021-06-03,29.5,31.9,42,45,0,96,183,14,2217,0.0752,32.65,0.1068,29.5,0.0,0.4597999769752863
2022-04-15,2022-05-10,33.7,29.6,48,42,0,89,179,25,-4279,-0.127,33.7,0.0,30.55,-0.0935,0.14343329797190107
