EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-05-10,2004-05-18,152.0,144.5,217,206,0,434,857,8,-8357,-0.055,152.0,0.0,142.0,-0.0658,0.202475342354963
2005-04-26,2005-04-28,110.5,109.0,157,155,0,327,639,2,-2139,-0.0194,110.5,0.0,107.0,-0.0317,0.14656177082428856
2006-06-13,2006-06-22,155.5,145.0,222,207,0,435,864,9,-11364,-0.0731,155.5,0.0,138.5,-0.1093,0.22040292100662495
2009-11-09,2009-11-30,96.3,98.0,137,140,0,294,571,21,1129,0.0117,98.5,0.0228,96.3,0.0,0.13439342047490976
2010-05-28,2010-06-10,98.0,92.7,140,132,0,278,550,13,-5850,-0.0597,98.0,0.0,92.0,-0.0612,0.16390467319435031
2012-06-20,2012-07-10,91.5,88.2,130,126,0,265,521,20,-3821,-0.0418,91.5,0.0,87.4,-0.0448,0.1412026033374978
2014-05-14,2014-05-21,93.7,88.6,134,126,0,266,526,7,-5626,-0.06,93.7,0.0,88.7,-0.0534,0.08764320157161642
2014-08-13,2014-08-19,64.6,62.6,92,89,0,188,369,6,-2369,-0.0367,64.6,0.0,62.0,-0.0402,0.14207358627396705
2018-02-22,2018-03-30,20.8,21.1,30,30,0,63,123,36,177,0.0085,21.1,0.0144,20.8,0.0,0.0825785871582514
2020-06-04,2022-07-11,22.0,22.75,31,32,0,68,131,767,619,0.0281,23.1,0.05,22.0,0.0,0.0978371142730945
