EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-01-22,2003-02-19,46.2,44.5,66,63,0,134,263,28,-1963,-0.0425,46.2,0.0,43.9,-0.0498,0.13146389317924156
2003-03-13,2003-03-18,41.5,39.9,59,57,0,120,236,5,-1836,-0.0442,41.5,0.0,39.9,-0.0386,0.1432206877358959
2004-04-30,2004-05-06,53.5,50.5,76,72,0,152,300,6,-3300,-0.0617,53.5,0.0,49.0,-0.0841,0.09565022272089863
2006-06-13,2006-06-21,49.7,46.9,71,67,0,141,279,8,-3079,-0.062,49.8,0.002,47.1,-0.0523,0.26824504204026867
2007-11-07,2007-11-13,66.0,59.9,94,85,0,180,359,6,-6459,-0.0979,66.0,0.0,59.5,-0.0985,0.2310313275242648
2007-12-03,2007-12-18,55.6,49.2,79,70,0,148,297,15,-6697,-0.1204,55.6,0.0,50.0,-0.1007,0.33458266526936176
2008-09-11,2008-09-17,20.4,18.2,29,26,0,55,110,6,-2310,-0.1132,20.4,0.0,18.1,-0.1127,0.439319219220762
2008-10-31,2008-11-13,16.0,14.65,23,21,0,44,88,13,-1438,-0.0899,16.0,0.0,14.15,-0.1156,0.3739310894536736
2008-11-28,2020-03-17,14.15,12.65,20,20,0,38,78,4127,-1578,-0.1115,14.25,0.0071,13.0,-0.0813,0.32528497019398506
2021-05-20,2021-07-29,23.05,24.9,33,35,0,75,143,70,1707,0.0741,25.9,0.1236,23.05,0.0,0.7473305927042526
2021-08-25,2021-10-13,21.95,20.2,31,29,0,61,121,49,-1871,-0.0852,21.95,0.0,20.2,-0.0797,0.3288734810856859
