EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2008-09-24,2008-10-01,102.5,97.0,146,138,0,291,575,7,-6075,-0.0593,102.5,0.0,92.6,-0.0966,0.36111366804611156
2009-11-03,2009-11-12,72.8,71.7,104,102,0,215,421,9,-1521,-0.0209,72.8,0.0,71.6,-0.0165,0.08642362751492683
2010-05-31,2010-06-08,63.0,58.1,90,83,0,174,347,8,-5247,-0.0833,63.0,0.0,57.6,-0.0857,0.18810866835733786
2010-12-01,2011-02-08,50.0,51.0,71,73,0,153,297,69,703,0.0141,53.0,0.06,50.0,0.0,0.1329684532077975
2012-10-24,2012-10-29,45.0,42.3,64,60,0,127,251,5,-2951,-0.0656,45.0,0.0,41.2,-0.0844,0.09638810169544465
2014-03-31,2014-08-19,69.9,70.3,100,100,0,211,411,141,-11,-0.0002,71.8,0.0272,69.9,0.0,0.10374182640065355
2015-07-16,2015-07-20,75.4,72.5,107,103,0,218,428,4,-3328,-0.0441,75.4,0.0,72.2,-0.0424,0.24778976804322772
2015-08-27,2016-01-13,55.9,63.0,80,90,0,189,359,139,6741,0.1206,65.5,0.1717,55.9,0.0,0.34843921465436734
2016-01-29,2016-02-18,63.5,66.5,90,95,0,200,385,20,2615,0.0412,66.6,0.0488,63.5,0.0,0.13733086800438632
2016-11-17,2020-03-20,54.3,56.0,77,80,0,168,325,1219,1375,0.0253,59.5,0.0958,54.1,-0.0037,0.09730289121133162
2021-05-24,2021-06-22,64.1,66.2,91,94,0,199,384,29,1716,0.0268,67.4,0.0515,64.1,0.0,0.32987644729168086
2022-01-17,2022-01-25,189.5,177.5,270,253,0,532,1055,8,-13055,-0.0689,189.5,0.0,169.0,-0.1082,0.24835382017994712
