EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-03-31,2004-04-16,9.3,9.9,20,20,0,30,70,16,530,0.057,10.05,0.0806,9.3,0.0,0.34726571534895423
2004-05-20,2004-06-01,8.9,9.0,20,20,0,27,67,12,33,0.0037,9.15,0.0281,8.9,0.0,0.1896635070745487
2006-09-19,2006-10-12,16.6,17.9,24,26,0,54,104,23,1196,0.072,18.2,0.0964,16.6,0.0,0.08838441513794248
2008-07-01,2008-07-09,45.0,40.0,64,57,0,120,241,8,-5241,-0.1165,45.0,0.0,39.7,-0.1178,0.24793419258063643
2008-09-23,2008-10-09,39.5,36.0,56,51,0,108,215,16,-3715,-0.0941,39.5,0.0,34.8,-0.119,0.31278024651548475
2008-10-30,2008-11-13,37.0,33.5,53,48,0,100,201,14,-3701,-0.1,37.0,0.0,33.4,-0.0973,0.1993365157137783
2016-09-08,2016-09-12,46.0,45.3,66,65,0,136,267,4,-967,-0.021,46.0,0.0,45.15,-0.0185,0.1342491608535945
2018-02-22,2018-03-07,44.1,44.8,63,64,0,134,261,13,439,0.01,44.95,0.0193,44.1,0.0,0.2052987678260163
2018-07-05,2018-07-09,38.9,38.3,55,55,0,115,225,4,-825,-0.0212,39.45,0.0141,38.2,-0.018,0.13282965711158323
2020-06-03,2020-06-12,32.6,32.0,46,46,0,96,188,9,-788,-0.0242,32.6,0.0,32.15,-0.0138,0.1864118186845436
