EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2020-03-24,2020-04-22,46.2,47.5,66,68,0,143,277,29,1023,0.0221,48.7,0.0541,46.2,0.0,0.2124370368350712
