EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2007-08-27,2007-09-04,93.7,80.6,134,115,0,242,491,8,-13591,-0.145,93.7,0.0,79.6,-0.1505,0.6960566253470801
2008-06-19,2008-06-23,19.8,18.3,28,26,0,55,109,4,-1609,-0.0813,19.8,0.0,18.5,-0.0657,0.6252355246142709
2008-09-23,2008-10-30,8.2,7.03,20,20,0,21,61,37,-1231,-0.1501,8.2,0.0,7.54,-0.0805,0.6556649381343522
2009-12-02,2009-12-11,14.25,14.45,20,21,0,43,84,9,116,0.0081,15.3,0.0737,14.0,-0.0175,0.10851266903160539
2010-09-03,2010-09-20,18.5,20.65,26,29,0,62,117,17,2033,0.1099,21.3,0.1514,18.5,0.0,0.18234347380349036
2011-02-16,2011-03-11,21.2,21.9,30,31,0,66,127,23,573,0.027,23.9,0.1274,21.2,0.0,0.1600243781493007
2014-11-14,2014-11-19,8.85,8.65,20,20,0,26,66,5,-266,-0.0301,8.86,0.0011,8.7,-0.0169,0.10419549382565862
2015-08-03,2015-08-06,6.35,6.32,20,20,0,19,59,3,-89,-0.014,6.35,0.0,6.15,-0.0315,0.25684232430406007
2016-01-20,2016-01-25,6.46,6.2,20,20,0,19,59,5,-319,-0.0494,6.46,0.0,6.2,-0.0402,0.1926923640821201
2016-10-21,2018-12-13,16.85,15.35,24,22,0,46,92,783,-1592,-0.0945,16.85,0.0,14.85,-0.1187,0.12076487907205125
2019-11-14,2020-02-04,15.45,15.0,22,21,0,45,88,82,-538,-0.0348,15.45,0.0,14.7,-0.0485,0.24273241245215504
