EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2006-06-13,2006-06-28,28.1,26.1,40,37,0,78,155,15,-2155,-0.0767,28.1,0.0,26.0,-0.0747,0.33227078596700066
2006-11-09,2006-11-13,23.5,23.0,33,33,0,69,135,4,-635,-0.027,23.5,0.0,22.3,-0.0511,0.08321395553940714
2007-02-09,2007-02-14,22.05,22.0,31,31,0,66,128,5,-178,-0.0081,22.1,0.0023,22.0,-0.0023,0.09432370416753622
2007-11-08,2007-12-19,25.4,24.4,36,35,0,73,144,41,-1144,-0.045,25.4,0.0,23.2,-0.0866,0.10686489471986493
2008-01-29,2008-03-31,25.7,23.45,37,33,0,70,140,62,-2390,-0.093,25.7,0.0,23.35,-0.0914,0.14467116101839483
2008-04-07,2008-05-30,24.2,24.3,34,35,0,73,142,53,-42,-0.0017,24.2,0.0,23.8,-0.0165,0.085452454345196
2011-08-11,2011-08-23,43.6,39.0,62,56,0,117,235,12,-4835,-0.1109,43.6,0.0,38.4,-0.1193,0.14622829103013846
2012-04-03,2012-04-06,37.75,35.5,54,51,0,106,211,3,-2461,-0.0652,37.75,0.0,34.25,-0.0927,0.10527813199319036
2020-10-05,2020-10-13,13.2,13.25,20,20,0,40,80,8,-30,-0.0023,13.35,0.0114,13.1,-0.0076,0.11603164683018563
2021-10-08,2021-10-14,17.7,17.35,25,25,0,52,102,6,-452,-0.0255,17.7,0.0,17.2,-0.0282,0.10162031786840608
