EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2011-07-22,2011-08-04,822.0,770.0,1171,1097,0,2310,4578,13,-56578,-0.0688,822.0,0.0,775.0,-0.0572,0.2626442042841495
2011-11-16,2011-11-22,466.0,418.0,664,596,0,1254,2514,6,-50514,-0.1084,466.0,0.0,416.0,-0.1073,0.5084028644629903
2012-10-04,2012-10-30,387.5,350.0,552,499,0,1050,2101,26,-39601,-0.1022,387.5,0.0,347.0,-0.1045,0.1681287687419719
2012-11-02,2012-11-14,380.0,417.0,542,594,0,1251,2387,12,34613,0.0911,427.0,0.1237,380.0,0.0,0.14097373940598712
2013-01-22,2013-02-04,490.0,510.0,698,727,0,1530,2955,13,17045,0.0348,513.0,0.0469,490.0,0.0,0.20276758349012836
2014-03-17,2014-03-21,172.5,180.0,246,256,0,540,1042,4,6458,0.0374,183.0,0.0609,172.5,0.0,0.18485437778792524
2015-10-02,2015-10-30,80.2,85.0,114,121,0,255,490,28,4310,0.0537,97.3,0.2132,80.2,0.0,0.25579253243170075
2015-12-18,2016-01-06,84.5,75.6,120,108,0,227,455,19,-9355,-0.1107,84.5,0.0,74.5,-0.1183,0.3400427841960969
2016-06-29,2016-07-21,62.5,63.9,89,91,0,192,372,22,1028,0.0164,65.1,0.0416,62.5,0.0,0.1721702978092856
2016-09-09,2016-09-12,58.6,57.7,84,82,0,173,339,3,-1239,-0.0211,58.6,0.0,57.0,-0.0273,0.1310763127041683
2016-10-21,2016-11-07,48.3,50.9,69,73,0,153,295,17,2305,0.0477,51.0,0.0559,48.3,0.0,0.2093388420145612
2017-06-05,2017-06-14,97.0,93.3,138,133,0,280,551,9,-4251,-0.0438,97.0,0.0,92.7,-0.0443,0.16088101045974512
2017-09-19,2017-09-21,114.0,112.0,162,160,0,336,658,2,-2658,-0.0233,114.0,0.0,110.5,-0.0307,0.2062816409518029
2018-07-13,2018-07-24,62.6,62.3,89,89,0,187,365,11,-665,-0.0106,66.5,0.0623,62.6,0.0,0.12072760622834244
2019-05-03,2019-05-09,57.8,55.6,82,79,0,167,328,6,-2528,-0.0437,57.8,0.0,55.0,-0.0484,0.10599236402566858
2020-06-03,2020-06-16,45.55,45.5,65,65,0,136,266,13,-316,-0.0069,46.7,0.0252,45.0,-0.0121,0.19899828644525708
2021-09-14,2021-09-23,38.2,37.5,54,53,0,112,219,9,-919,-0.0241,38.2,0.0,37.15,-0.0275,0.0924009362849687
2022-03-14,2022-03-17,37.5,37.0,53,53,0,111,217,3,-717,-0.0191,37.5,0.0,35.95,-0.0413,0.1668741435446479
2022-05-17,2022-06-02,32.4,33.8,46,48,0,101,195,16,1205,0.0372,34.6,0.0679,32.4,0.0,0.23873557072953422
