EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2006-03-27,2006-04-13,6.96,7.18,20,20,0,22,62,17,158,0.0227,7.2,0.0345,6.95,-0.0014,0.051777796247327146
2008-10-30,2008-11-03,5.31,6.0,20,20,0,18,58,4,632,0.119,6.06,0.1412,5.31,0.0,0.2534137365285112
2009-03-03,2009-03-06,5.6,5.65,20,20,0,17,57,3,-7,-0.0012,5.98,0.0679,5.6,0.0,0.1311457501483424
2009-12-02,2009-12-08,8.25,8.55,20,20,0,26,66,6,234,0.0284,8.46,0.0255,8.25,0.0,0.049798883673601635
2010-05-14,2010-05-21,7.51,7.0,20,20,0,21,61,7,-571,-0.076,7.51,0.0,7.1,-0.0546,0.1747812441156762
2011-08-11,2011-08-15,6.5,7.08,20,20,0,21,61,4,519,0.0798,7.15,0.1,6.5,0.0,0.15204258121414016
2011-11-28,2012-02-02,5.5,5.55,20,20,0,17,57,66,-7,-0.0013,5.55,0.0091,5.31,-0.0345,0.18440482886537124
2012-09-05,2012-09-07,6.29,6.23,20,20,0,19,59,2,-119,-0.0189,6.29,0.0,6.16,-0.0207,0.07034023584856275
2014-05-12,2014-05-22,8.79,9.07,20,20,0,27,67,10,213,0.0242,9.08,0.033,8.79,0.0,0.1302897312506457
2015-06-12,2015-07-09,10.95,10.4,20,20,0,31,71,27,-621,-0.0567,10.95,0.0,10.4,-0.0502,0.10363197800366541
2016-11-14,2016-11-16,9.09,9.2,20,20,0,28,68,2,42,0.0046,9.23,0.0154,9.06,-0.0033,0.019190028809654702
2018-02-22,2018-03-13,8.21,8.41,20,20,0,25,65,19,135,0.0164,8.49,0.0341,8.21,0.0,0.09598584988419567
2019-08-12,2019-09-05,6.79,6.98,20,20,0,21,61,24,129,0.019,7.01,0.0324,6.79,0.0,0.0399088794212914
2021-06-25,2021-07-09,13.65,14.3,20,20,0,43,83,14,567,0.0415,14.45,0.0586,13.35,-0.022,0.11877343906434135
2021-08-24,2021-09-09,12.6,11.6,20,20,0,35,75,16,-1075,-0.0853,12.6,0.0,11.6,-0.0794,0.135939510470245
2022-06-28,2022-07-01,10.9,10.65,20,20,0,32,72,3,-322,-0.0295,10.9,0.0,10.6,-0.0275,0.07170691307118071
