EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-06-25,2004-07-21,25.0,22.4,36,32,0,67,135,26,-2735,-0.1094,25.0,0.0,22.4,-0.104,0.4273577472633927
2007-01-19,2007-01-30,14.5,14.3,21,20,0,43,84,11,-284,-0.0196,14.5,0.0,14.25,-0.0172,0.12644197984555494
2007-03-15,2007-03-28,13.4,14.0,20,20,0,42,82,13,518,0.0387,14.65,0.0933,13.4,0.0,0.1796383462279838
2007-10-30,2007-11-12,12.15,10.8,20,20,0,32,72,13,-1422,-0.117,12.15,0.0,10.8,-0.1111,0.29820599327470587
2007-11-21,2007-11-26,10.8,10.3,20,20,0,31,71,5,-571,-0.0529,10.8,0.0,10.15,-0.0602,0.27392241133502226
2008-10-31,2008-11-12,2.99,2.5,20,20,0,8,48,12,-538,-0.1799,2.99,0.0,2.68,-0.1037,0.4897268885178354
2009-12-03,2009-12-17,9.0,9.18,20,20,0,28,68,14,112,0.0124,9.1,0.0111,9.0,0.0,0.08844293156882022
2011-08-12,2011-08-22,13.35,11.7,20,20,0,35,75,10,-1725,-0.1292,13.35,0.0,12.1,-0.0936,0.27962482243754305
2011-09-19,2011-09-23,12.05,10.9,20,20,0,33,73,4,-1223,-0.1015,12.05,0.0,11.3,-0.0622,0.1850715796828184
2011-11-29,2011-12-01,7.72,7.58,20,20,0,23,63,2,-203,-0.0263,7.88,0.0207,7.3,-0.0544,0.6755732238546335
2011-12-23,2012-01-03,7.25,7.67,20,20,0,23,63,11,357,0.0492,7.7,0.0621,7.25,0.0,0.18924236690020035
2012-04-10,2012-04-23,10.8,10.15,20,20,0,30,70,13,-720,-0.0667,10.8,0.0,10.15,-0.0602,0.25688888062685944
2015-06-15,2015-06-30,4.5,5.02,20,20,0,15,55,15,465,0.1033,5.03,0.1178,4.5,0.0,0.3012873585735967
2016-01-27,2016-02-23,3.15,3.1,20,20,0,9,49,27,-99,-0.0314,3.18,0.0095,3.05,-0.0317,0.19143147384822945
2016-04-15,2016-04-19,3.35,3.23,20,20,0,10,50,4,-170,-0.0507,3.35,0.0,3.2,-0.0448,0.2293857999693425
2016-11-23,2016-11-25,3.32,3.11,20,20,0,9,49,2,-259,-0.078,3.32,0.0,3.02,-0.0904,0.24123515281194607
2017-03-31,2017-04-07,5.35,4.1,20,20,0,12,52,7,-1302,-0.2434,5.35,0.0,4.54,-0.1514,0.3803912601915054
2017-04-26,2017-05-02,5.6,4.57,20,20,0,14,54,6,-1084,-0.1936,5.6,0.0,4.93,-0.1196,0.48849172780076766
2017-12-25,2018-01-31,9.09,9.01,20,20,0,27,67,37,-147,-0.0162,9.25,0.0176,9.09,0.0,0.1047657848194603
2018-02-21,2018-03-26,8.01,8.04,20,20,0,24,64,33,-34,-0.0042,8.2,0.0237,8.0,-0.0012,0.28123687936004016
2018-04-23,2018-04-25,7.7,7.38,20,20,0,22,62,2,-382,-0.0496,7.7,0.0,7.39,-0.0403,0.10315716327708313
2018-05-02,2018-07-09,7.4,7.4,20,20,0,22,62,68,-62,-0.0084,7.66,0.0351,7.36,-0.0054,0.17585901691220496
2018-07-12,2018-08-03,7.8,7.86,20,20,0,24,64,22,-4,-0.0005,7.95,0.0192,7.8,0.0,0.1626209842688029
2020-05-27,2020-06-03,2.12,2.1,20,20,0,6,46,7,-66,-0.0311,2.2,0.0377,2.09,-0.0142,0.13109302516648302
2020-07-09,2020-08-21,2.1,2.18,20,20,0,7,47,43,33,0.0157,2.35,0.119,2.1,0.0,0.1385593816456181
2021-01-26,2021-02-02,3.74,3.46,20,20,0,10,50,7,-330,-0.0882,3.74,0.0,3.29,-0.1203,0.15571499217100748
2021-12-02,2021-12-06,28.4,27.9,40,40,0,84,164,4,-664,-0.0234,28.4,0.0,27.65,-0.0264,0.12052392564847514
