EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2008-07-24,2008-08-01,40.8,37.0,58,53,0,111,222,8,-4022,-0.0986,40.8,0.0,37.85,-0.0723,0.16614164795385422
2008-09-23,2008-10-01,26.3,25.1,37,36,0,75,148,8,-1348,-0.0513,26.3,0.0,24.2,-0.0798,0.6321291015771757
2008-11-03,2008-11-10,22.5,20.9,32,30,0,63,125,7,-1725,-0.0767,22.5,0.0,20.0,-0.1111,0.36812945040255673
2008-11-27,2008-12-05,18.0,18.65,26,27,0,56,109,8,541,0.0301,20.6,0.1444,18.0,0.0,0.5423629028842047
2010-01-29,2010-02-06,47.8,46.0,68,66,0,138,272,8,-2072,-0.0433,47.8,0.0,44.95,-0.0596,0.18576453129393666
2010-05-12,2010-05-19,46.45,40.7,66,58,0,122,246,7,-5996,-0.1291,46.45,0.0,41.6,-0.1044,0.2621013471795537
2011-08-15,2011-08-19,26.1,24.2,37,34,0,73,144,4,-2044,-0.0783,26.1,0.0,25.0,-0.0421,0.5788812778668333
2011-12-26,2012-01-11,23.4,23.25,33,33,0,70,136,16,-286,-0.0122,23.55,0.0064,23.0,-0.0171,0.12004589490800699
2013-12-30,2014-01-15,17.2,18.7,25,27,0,56,108,16,1392,0.0809,18.8,0.093,17.2,0.0,0.09118306448186808
2014-10-23,2014-12-09,19.5,20.25,28,29,0,61,118,47,632,0.0324,20.45,0.0487,19.5,0.0,0.3271977693550654
2015-05-18,2015-06-08,24.3,23.4,35,33,0,70,138,21,-1038,-0.0427,24.3,0.0,23.35,-0.0391,0.11953885978279932
2015-07-15,2015-07-17,21.45,20.9,31,30,0,63,124,2,-674,-0.0314,21.45,0.0,20.7,-0.035,0.08879149850152057
