EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2007-11-15,2007-11-19,44.2,42.05,63,60,0,126,249,4,-2399,-0.0543,44.2,0.0,42.0,-0.0498,0.21501729475233078
