EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-07-26,2005-08-09,26.0,25.3,37,36,0,76,149,14,-849,-0.0327,26.0,0.0,25.3,-0.0269,0.11448257196876943
2007-11-16,2007-11-26,34.9,32.7,50,47,0,98,195,10,-2395,-0.0686,34.9,0.0,32.6,-0.0659,0.28157211792324777
2008-10-31,2008-11-28,18.3,20.0,26,28,0,60,114,28,1586,0.0867,20.5,0.1202,18.3,0.0,0.35168246897908095
2011-08-11,2011-09-26,52.0,47.5,74,68,0,143,285,46,-4785,-0.092,52.0,0.0,48.5,-0.0673,0.24675905799280584
2011-12-26,2012-01-18,41.95,42.45,60,60,0,127,247,23,253,0.006,42.7,0.0179,40.7,-0.0298,0.2431807927888079
2013-03-26,2013-04-09,46.95,45.0,67,64,0,135,266,14,-2216,-0.0472,46.95,0.0,45.0,-0.0415,0.04334530653294566
2014-05-08,2014-05-16,43.7,41.55,62,59,0,125,246,8,-2396,-0.0548,43.7,0.0,41.3,-0.0549,0.0918526595805933
2018-06-01,2018-06-07,32.15,33.8,46,48,0,101,195,6,1455,0.0453,34.5,0.0731,31.8,-0.0109,0.06331991242498458
2020-03-24,2020-04-17,32.0,34.7,46,49,0,104,199,24,2501,0.0782,33.75,0.0547,30.35,-0.0516,0.29676505077440996
2020-09-18,2020-09-25,63.9,58.5,91,83,0,176,350,7,-5750,-0.09,63.9,0.0,57.4,-0.1017,0.25842618110157045
2021-03-26,2021-03-31,59.6,59.1,85,84,0,177,346,5,-846,-0.0142,61.0,0.0235,57.4,-0.0369,0.0920465075043968
2022-03-03,2022-03-08,64.0,60.1,91,86,0,180,357,5,-4257,-0.0665,64.0,0.0,60.6,-0.0531,0.05366742934483626
