EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-07-23,2004-07-27,16.0,15.8,23,23,0,47,93,4,-293,-0.0183,16.0,0.0,15.6,-0.025,0.10386035140683592
2005-04-13,2005-04-18,13.15,12.1,20,20,0,36,76,5,-1126,-0.0856,13.15,0.0,12.25,-0.0684,0.11162464867685662
2006-03-27,2006-04-11,11.9,12.25,20,20,0,37,77,15,273,0.0229,12.3,0.0336,11.85,-0.0042,0.1144774309341583
2006-11-06,2006-11-24,13.05,14.0,20,20,0,42,82,18,868,0.0665,14.15,0.0843,13.05,0.0,0.10792479949556899
2007-06-14,2007-06-20,13.85,14.3,20,20,0,43,83,6,367,0.0265,14.2,0.0253,13.85,0.0,0.0541490414376149
2011-09-19,2011-09-26,9.28,8.7,20,20,0,26,66,7,-646,-0.0696,9.28,0.0,8.5,-0.0841,0.1619333099973712
2012-03-14,2012-03-30,9.8,8.88,20,20,0,27,67,16,-987,-0.1007,9.8,0.0,8.9,-0.0918,0.08954965616298094
2012-05-30,2012-08-07,7.19,7.09,20,20,0,21,61,69,-161,-0.0224,7.19,0.0,7.03,-0.0223,0.13720864804262511
2013-06-28,2013-07-15,8.34,8.7,20,20,0,26,66,17,294,0.0353,8.85,0.0612,8.34,0.0,0.11307754889800181
2014-05-02,2014-05-09,8.67,8.9,20,20,0,27,67,7,163,0.0188,8.92,0.0288,8.67,0.0,0.03517526283551309
2015-07-16,2015-07-22,10.8,10.4,20,20,0,31,71,6,-471,-0.0436,10.8,0.0,10.3,-0.0463,0.2512736096992445
2015-08-28,2015-12-11,8.95,8.1,20,20,0,24,64,105,-914,-0.1021,8.95,0.0,8.05,-0.1006,0.3087928836252771
2016-09-22,2016-11-07,8.0,7.78,20,20,0,23,63,46,-283,-0.0354,8.0,0.0,7.73,-0.0337,0.06835838024650287
2017-11-21,2017-11-23,9.27,9.55,20,20,0,29,69,2,211,0.0228,9.64,0.0399,9.27,0.0,0.015451314841681052
2019-08-13,2019-08-27,9.12,9.01,20,20,0,27,67,14,-177,-0.0194,9.12,0.0,8.98,-0.0154,0.059160419494881156
2020-03-05,2020-03-10,9.37,8.9,20,20,0,27,67,5,-537,-0.0573,9.37,0.0,9.01,-0.0384,0.043292377648893154
2021-08-25,2021-09-17,13.4,14.5,20,21,0,44,85,23,1015,0.0757,14.75,0.1007,13.4,0.0,0.1080003392450386
2022-06-29,2022-07-01,15.2,14.7,22,21,0,44,87,2,-587,-0.0386,15.25,0.0033,14.7,-0.0329,0.10940443807000966
