EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-04-26,2005-05-05,40.8,39.05,58,56,0,117,231,9,-1981,-0.0486,40.8,0.0,38.55,-0.0551,0.08933959000415692
2006-03-23,2006-03-27,28.7,28.35,41,40,0,85,166,4,-516,-0.018,28.7,0.0,28.3,-0.0139,0.019257945080242367
2008-05-14,2008-05-22,39.7,41.5,57,59,0,124,240,8,1560,0.0393,41.65,0.0491,39.7,0.0,0.05703367911489399
2008-09-23,2008-10-07,30.95,29.2,44,42,0,88,174,14,-1924,-0.0622,30.95,0.0,29.6,-0.0436,0.1830313461145101
2013-10-18,2013-11-15,75.5,76.0,108,108,0,228,444,28,56,0.0007,77.4,0.0252,74.3,-0.0159,0.12264395273254824
2014-10-31,2014-11-27,104.5,111.0,149,158,0,333,640,27,5860,0.0561,111.5,0.067,104.5,0.0,0.39333585388283465
2015-05-13,2015-06-05,105.0,95.0,150,135,0,285,570,23,-10570,-0.1007,105.0,0.0,96.1,-0.0848,0.1538345807307573
2016-10-20,2016-11-01,84.5,82.5,120,118,0,248,486,12,-2486,-0.0294,84.5,0.0,82.5,-0.0237,0.057414725171350156
2017-02-02,2017-02-13,82.0,80.3,117,114,0,241,472,11,-2172,-0.0265,82.0,0.0,80.3,-0.0207,0.03493066235049369
2021-05-24,2021-06-03,85.0,93.0,121,133,0,279,533,10,7467,0.0878,93.7,0.1024,85.0,0.0,0.3856743599338732
2022-03-02,2022-03-08,90.3,87.0,129,124,0,261,514,6,-3814,-0.0422,90.3,0.0,87.8,-0.0277,0.06504811097874019
2022-03-11,2022-04-07,89.6,90.4,128,129,0,271,528,27,272,0.003,91.9,0.0257,89.6,0.0,0.083646957719266
2022-04-21,2022-04-26,89.5,87.3,128,124,0,262,514,5,-2714,-0.0303,89.5,0.0,86.5,-0.0335,0.035896560838022396
