EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-09-06,2005-09-19,11.9,11.25,20,20,0,34,74,13,-724,-0.0608,11.9,0.0,11.0,-0.0756,0.16716668868031603
2010-01-29,2010-02-03,8.25,8.05,20,20,0,24,64,5,-264,-0.032,8.3,0.0061,7.92,-0.04,0.1443177864904286
2010-05-31,2010-06-18,8.11,8.41,20,20,0,25,65,18,235,0.029,8.48,0.0456,8.11,0.0,0.15661470067673977
2011-05-27,2011-07-13,7.97,7.54,20,20,0,23,63,47,-493,-0.0619,7.97,0.0,7.31,-0.0828,0.12124265293187197
2011-12-26,2011-12-29,4.38,4.65,20,20,0,14,54,3,216,0.0493,4.91,0.121,4.38,0.0,0.2690335391394627
2013-01-22,2013-02-04,3.75,3.59,20,20,0,11,51,13,-211,-0.0563,3.75,0.0,3.54,-0.056,0.13861036975446228
2013-09-05,2013-10-08,5.45,5.0,20,20,0,15,55,33,-505,-0.0927,5.45,0.0,5.0,-0.0826,0.15601036107383237
2015-08-19,2015-08-25,3.02,2.5,20,20,0,8,48,6,-568,-0.1881,3.02,0.0,2.61,-0.1358,0.13559132590023126
2016-04-11,2016-04-13,3.0,3.02,20,20,0,9,49,2,-29,-0.0097,3.03,0.01,2.87,-0.0433,0.08043401015513219
2020-10-16,2020-11-03,11.35,10.35,20,20,0,31,71,18,-1071,-0.0944,11.35,0.0,10.2,-0.1013,1.0017867363177766
