EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-11-04,2004-12-09,47.5,43.8,68,62,0,131,261,35,-3961,-0.0834,47.5,0.0,43.5,-0.0842,0.11670086743095043
2004-12-15,2005-01-04,44.0,47.4,63,68,0,142,273,20,3127,0.0711,47.7,0.0841,44.0,0.0,0.10454977661711928
2005-02-22,2005-03-09,46.7,44.0,67,63,0,132,262,15,-2962,-0.0634,46.7,0.0,44.0,-0.0578,0.054917267456965124
2007-01-17,2007-01-30,49.8,49.2,71,70,0,148,289,13,-889,-0.0179,50.0,0.004,49.2,-0.012,0.0710999224899882
2008-01-28,2008-03-10,33.7,37.3,48,53,0,112,213,42,3387,0.1005,37.6,0.1157,33.7,0.0,0.19843040153858316
2011-05-30,2011-06-07,45.6,49.0,65,70,0,147,282,8,3118,0.0684,49.0,0.0746,45.6,0.0,0.20119691571049692
2011-12-02,2011-12-14,27.0,24.45,38,35,0,73,146,12,-2696,-0.0999,27.0,0.0,24.1,-0.1074,0.16899754806118805
2014-08-18,2014-09-30,31.95,30.35,46,43,0,91,180,43,-1780,-0.0557,31.95,0.0,30.3,-0.0516,0.1953466857770818
2016-05-19,2016-06-03,23.05,24.25,33,35,0,73,141,15,1059,0.0459,24.45,0.0607,23.05,0.0,0.12523701206121607
2016-08-22,2016-09-07,23.35,23.0,33,33,0,69,135,16,-485,-0.0208,23.35,0.0,23.0,-0.015,0.052512764155608904
2017-07-19,2017-08-11,20.9,20.5,30,29,0,62,121,23,-521,-0.0249,20.9,0.0,20.5,-0.0191,0.04401826670007858
2018-09-19,2018-09-25,20.4,20.1,29,29,0,60,118,6,-418,-0.0205,20.4,0.0,19.8,-0.0294,0.05898353506931686
2019-08-13,2019-08-16,17.35,16.6,25,24,0,50,99,3,-849,-0.0489,17.35,0.0,16.6,-0.0432,0.1156336099633064
2019-11-21,2019-12-11,16.95,16.7,24,24,0,50,98,20,-348,-0.0205,16.95,0.0,16.6,-0.0206,0.03171578590935331
2021-08-25,2021-09-09,17.65,16.7,25,24,0,50,99,15,-1049,-0.0594,17.65,0.0,16.45,-0.068,0.0998530576333736
