EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2014-09-30,2014-10-15,36.1,32.65,51,47,0,98,196,15,-3646,-0.101,36.1,0.0,32.15,-0.1094
2014-10-29,2014-12-10,31.2,33.0,44,47,0,99,190,42,1610,0.0516,34.45,0.1042,31.2,0.0
2015-05-08,2015-05-13,28.4,25.4,40,36,0,76,152,5,-3152,-0.111,28.4,0.0,24.6,-0.1338
2015-08-28,2015-09-04,14.9,16.7,21,24,0,50,95,7,1705,0.1144,16.85,0.1309,14.9,0.0
2016-10-19,2016-12-15,13.4,14.6,20,21,0,44,85,57,1115,0.0832,14.95,0.1157,13.4,0.0
2018-08-15,2018-10-12,17.1,14.8,24,21,0,44,89,58,-2389,-0.1397,17.1,0.0,15.0,-0.1228
2019-06-03,2019-06-12,22.55,24.35,32,35,0,73,140,9,1660,0.0736,25.2,0.1175,22.55,0.0
2019-10-04,2019-11-12,20.1,17.65,29,25,0,53,107,39,-2557,-0.1272,20.1,0.0,17.7,-0.1194
2019-11-20,2020-02-20,17.75,20.4,25,29,0,61,115,92,2535,0.1428,20.4,0.1493,17.75,0.0
2021-05-19,2021-06-02,25.0,27.25,36,39,0,82,157,14,2093,0.0837,27.8,0.112,25.0,0.0
