EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-09-30,2002-10-02,16.7,17.3,24,25,0,52,101,2,499,0.0299,17.3,0.0359,16.7,0.0,0.14094158310474536
2004-03-30,2004-04-26,18.4,19.1,26,27,0,57,110,27,590,0.0321,19.5,0.0598,18.4,0.0,0.18145938075411872
2004-11-04,2004-11-19,17.0,17.3,24,25,0,52,101,15,199,0.0117,17.3,0.0176,17.0,0.0,0.031925760368169964
2012-04-16,2012-04-24,24.2,23.3,34,33,0,70,137,8,-1037,-0.0429,24.2,0.0,23.3,-0.0372,0.14260207922004597
2015-08-27,2015-09-15,26.7,29.75,38,42,0,89,169,19,2881,0.1079,29.9,0.1199,26.7,0.0,0.21671501411293947
2016-01-19,2016-01-25,36.1,34.3,51,49,0,103,203,6,-2003,-0.0555,36.1,0.0,33.6,-0.0693,0.19133639420801574
2016-11-14,2016-12-13,32.9,32.6,47,46,0,98,191,29,-491,-0.0149,32.9,0.0,32.25,-0.0198,0.044193433533680215
2018-07-16,2018-08-14,35.05,31.8,50,45,0,95,190,29,-3440,-0.0981,35.05,0.0,31.4,-0.1041,0.07209141920169171
2020-10-06,2020-10-14,39.1,38.1,56,54,0,114,224,8,-1224,-0.0313,39.1,0.0,37.5,-0.0409,0.053016652294848976
2020-12-17,2020-12-22,37.5,37.45,53,53,0,112,218,5,-268,-0.0071,37.5,0.0,36.9,-0.016,0.055636211318562
