EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2006-02-08,2006-02-21,15.85,14.35,23,20,0,43,86,13,-1586,-0.1001,15.85,0.0,14.25,-0.1009,0.20681432469105232
2007-01-17,2007-01-19,43.1,40.6,61,58,0,122,241,2,-2741,-0.0636,43.1,0.0,39.2,-0.0905,0.14557296854761637
2010-02-05,2010-02-10,67.0,75.0,95,107,0,225,427,5,7573,0.113,74.2,0.1075,67.0,0.0,0.3144649915484492
2010-06-01,2010-06-14,72.5,82.0,103,117,0,246,466,13,9034,0.1246,83.5,0.1517,72.5,0.0,0.24298324867563337
2010-11-26,2010-12-01,58.0,62.0,83,88,0,186,357,5,3643,0.0628,60.4,0.0414,56.5,-0.0259,0.19790138382489864
2011-03-22,2011-04-21,76.5,79.2,109,113,0,238,460,30,2240,0.0293,81.8,0.0693,76.5,0.0,0.2502130518033614
2011-05-10,2011-05-20,75.9,72.6,108,103,0,218,429,10,-3729,-0.0491,75.9,0.0,72.3,-0.0474,0.11870572789046374
2012-05-24,2012-06-05,48.0,46.0,68,66,0,138,272,12,-2272,-0.0473,48.0,0.0,44.0,-0.0833,0.2003390925914066
2014-12-23,2014-12-30,27.55,29.85,39,43,0,90,172,7,2128,0.0772,29.65,0.0762,27.55,0.0,0.0760521571664825
2015-04-27,2015-04-30,37.7,36.2,54,52,0,109,215,3,-1715,-0.0455,37.7,0.0,36.2,-0.0398,0.075081322415673
2015-11-19,2015-12-01,38.6,41.05,55,58,0,123,236,12,2214,0.0574,40.9,0.0596,38.55,-0.0013,0.20307057194536493
2017-09-28,2017-10-11,58.6,63.3,84,90,0,190,364,13,4336,0.074,64.6,0.1024,58.6,0.0,0.10847369715614996
2018-07-13,2018-07-24,111.0,94.4,158,135,0,283,576,11,-17176,-0.1547,111.0,0.0,95.4,-0.1405,0.2634364427412703
2020-08-27,2020-09-15,80.0,83.2,114,119,0,250,483,19,2717,0.034,86.4,0.08,80.0,0.0,0.22935762342085209
2021-02-23,2021-03-04,112.5,105.0,160,150,0,315,625,9,-8125,-0.0722,112.5,0.0,101.0,-0.1022,0.16426618612417787
2021-05-20,2021-05-28,98.1,111.5,140,159,0,334,633,8,12767,0.1301,110.0,0.1213,98.1,0.0,0.32579020563758987
