EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-09-18,2002-09-26,30.3,28.8,43,41,0,86,170,8,-1670,-0.0551,30.3,0.0,28.5,-0.0594,0.12173460148045723
2003-05-07,2003-05-29,24.6,27.0,35,38,0,81,154,22,2246,0.0913,27.2,0.1057,24.6,0.0,0.2011897147731878
2004-05-24,2004-06-30,30.4,29.0,43,41,0,87,171,37,-1571,-0.0517,30.4,0.0,29.0,-0.0461,0.2152537670306216
2005-01-28,2005-02-22,31.5,31.5,45,45,0,94,184,25,-184,-0.0058,32.0,0.0159,29.5,-0.0635,0.07504396809480318
2008-05-14,2008-06-10,35.25,33.3,50,47,0,100,197,27,-2147,-0.0609,35.25,0.0,32.85,-0.0681,0.08294656602408979
2011-12-23,2012-02-01,31.3,33.3,45,47,0,100,192,40,1808,0.0578,33.1,0.0575,31.3,0.0,0.17513557634873034
2014-12-23,2015-01-26,49.8,51.1,71,73,0,153,297,34,1003,0.0201,52.0,0.0442,49.8,0.0,0.08696288568865262
2015-07-15,2015-07-28,60.8,58.6,87,84,0,176,347,13,-2547,-0.0419,60.8,0.0,58.0,-0.0461,0.11698520673384194
2017-02-08,2017-03-02,50.5,50.4,72,72,0,151,295,22,-395,-0.0078,50.5,0.0,49.5,-0.0198,0.05753188378398355
2019-01-10,2019-01-15,46.8,44.9,67,64,0,135,266,5,-2166,-0.0463,46.8,0.0,44.85,-0.0417,0.06146878300053249
2019-08-13,2019-09-10,42.35,44.8,60,64,0,134,258,28,2192,0.0518,44.55,0.0519,42.35,0.0,0.07498570811547789
2020-07-31,2020-08-04,41.95,41.3,60,59,0,124,243,4,-893,-0.0213,41.95,0.0,41.2,-0.0179,0.04745558154547802
