EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-12-27,2003-01-07,194.0,195.0,276,278,0,585,1139,11,-139,-0.0007,196.0,0.0103,191.0,-0.0155,0.17611436006338876
2003-01-14,2003-01-28,187.0,198.0,266,282,0,594,1142,14,9858,0.0527,200.0,0.0695,186.0,-0.0053,0.251578085757036
2003-07-02,2003-07-04,214.0,214.0,305,305,0,642,1252,2,-1252,-0.0059,217.0,0.014,211.0,-0.014,0.05790611520555422
2004-03-22,2004-03-30,360.0,396.0,513,564,0,1188,2265,8,33735,0.0937,400.0,0.1111,360.0,0.0,0.15820163673617427
2006-05-22,2006-05-24,677.0,613.0,965,874,0,1839,3678,2,-67678,-0.1,677.0,0.0,587.0,-0.1329,0.11574866147491969
2006-12-18,2007-01-03,596.0,631.0,849,899,0,1893,3641,16,31359,0.0526,645.0,0.0822,596.0,0.0,0.1408049996422216
2008-07-21,2008-08-07,389.0,425.0,554,606,0,1275,2435,17,33565,0.0863,425.0,0.0925,389.0,0.0,0.19054457705036376
2011-05-23,2011-06-01,890.0,941.0,1268,1341,0,2823,5432,9,45568,0.0512,943.0,0.0596,890.0,0.0,0.09190785884739872
2012-04-16,2012-04-24,555.0,520.0,791,741,0,1560,3092,8,-38092,-0.0686,556.0,0.0018,521.0,-0.0613,0.2184117409264561
2014-09-19,2014-09-25,2375.0,2290.0,3384,3263,0,6870,13517,6,-98517,-0.0415,2375.0,0.0,2260.0,-0.0484,0.15205018546174198
2015-08-11,2015-08-20,3095.0,2860.0,4410,4076,0,8580,17066,9,-252066,-0.0814,3095.0,0.0,2710.0,-0.1244,0.36017298666174535
2016-01-18,2016-01-27,1975.0,2210.0,2814,3149,0,6630,12593,9,222407,0.1126,2240.0,0.1342,1975.0,0.0,0.27333886857756284
2017-04-24,2017-06-26,4905.0,4945.0,6990,7047,0,14835,28872,63,11128,0.0023,4985.0,0.0163,4905.0,0.0,0.1036960004999814
2017-10-03,2017-11-06,5490.0,5950.0,7823,8479,0,17850,34152,34,425848,0.0776,5995.0,0.092,5490.0,0.0,0.1796447611126133
2019-01-09,2019-01-14,3155.0,3530.0,4496,5030,0,10590,20116,5,354884,0.1125,3600.0,0.141,3155.0,0.0,0.1559937122958377
2021-05-24,2021-06-02,2895.0,3095.0,4125,4410,0,9285,17820,9,182180,0.0629,3110.0,0.0743,2895.0,0.0,0.14935992425399602
2022-05-19,2022-05-31,1590.0,1665.0,2266,2373,0,4995,9634,12,65366,0.0411,1680.0,0.0566,1590.0,0.0,0.08697154974701116
