EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-04-14,2005-04-19,8.92,8.7,20,20,0,26,66,5,-286,-0.0321,8.92,0.0,8.55,-0.0415,0.06338994567766276
2005-07-13,2005-07-21,9.35,9.7,20,20,0,29,69,8,281,0.0301,9.88,0.0567,9.35,0.0,0.05564703569154772
2006-06-15,2006-06-21,14.0,13.15,20,20,0,39,79,6,-929,-0.0664,14.0,0.0,13.15,-0.0607,0.2846221713363619
2007-05-08,2007-05-17,26.4,24.7,38,35,0,74,147,9,-1847,-0.07,26.4,0.0,24.45,-0.0739,0.2046781525008059
2008-10-30,2008-11-03,9.11,10.1,20,20,0,30,70,4,920,0.101,10.45,0.1471,9.11,0.0,0.30637760334351705
2009-05-05,2009-05-20,11.0,12.2,20,20,0,37,77,15,1123,0.1021,12.45,0.1318,11.0,0.0,0.3434417108747745
2010-05-14,2010-05-26,13.1,12.3,20,20,0,37,77,12,-877,-0.0669,13.1,0.0,12.05,-0.0802,0.13976499443775614
2011-09-19,2011-09-23,9.93,9.52,20,20,0,29,69,4,-479,-0.0482,9.93,0.0,9.65,-0.0282,0.07959219960184094
2011-12-05,2011-12-16,8.75,8.34,20,20,0,25,65,11,-475,-0.0543,8.75,0.0,8.3,-0.0514,0.2384887165894709
2014-02-12,2014-02-20,9.79,9.74,20,20,0,29,69,8,-119,-0.0122,9.81,0.002,9.72,-0.0072,0.04345768424182772
2016-12-13,2016-12-16,9.08,9.06,20,20,0,27,67,3,-87,-0.0096,9.15,0.0077,9.0,-0.0088,0.01920351005462817
2018-02-09,2018-02-21,10.45,10.85,20,20,0,33,73,12,327,0.0313,10.85,0.0383,10.45,0.0,0.20140418075248356
2021-08-25,2021-09-14,22.8,25.2,32,36,0,76,144,20,2256,0.0989,25.2,0.1053,22.8,0.0,0.13149616666546593
