EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-09-12,2002-09-17,4.33,4.11,20,20,0,12,52,5,-272,-0.0628,4.33,0.0,4.05,-0.0647,0.2526359819644399
2007-05-08,2007-05-31,15.4,14.6,22,21,0,44,87,23,-887,-0.0576,15.4,0.0,14.5,-0.0584,0.18921674060374372
2007-06-08,2007-06-21,14.9,15.2,21,22,0,46,89,13,211,0.0142,15.25,0.0235,14.85,-0.0034,0.04812005606444458
2007-08-27,2007-08-31,14.2,13.5,20,20,0,40,80,4,-780,-0.0549,14.2,0.0,13.35,-0.0599,0.3769709658226552
2009-05-05,2009-05-08,7.66,8.16,20,20,0,24,64,3,436,0.0569,8.3,0.0836,7.66,0.0,0.19754669405927494
2011-12-05,2011-12-14,8.8,8.3,20,20,0,25,65,9,-565,-0.0642,8.8,0.0,8.5,-0.0341,0.148508126313319
2013-09-04,2013-09-11,11.1,11.4,20,20,0,34,74,7,226,0.0204,11.65,0.0495,11.1,0.0,0.06180599183441626
2016-09-07,2016-09-09,15.6,16.0,22,23,0,48,93,2,307,0.0197,16.35,0.0481,15.6,0.0,0.05944349456645748
2017-12-05,2017-12-07,43.0,38.4,61,55,0,115,231,2,-4831,-0.1123,43.0,0.0,38.25,-0.1105,0.12297428993234272
2020-02-06,2020-02-20,13.75,16.25,20,23,0,49,92,14,2408,0.1751,15.85,0.1527,13.75,0.0,0.2270137170833697
2022-03-14,2022-05-04,21.05,20.85,30,30,0,63,123,51,-323,-0.0153,21.95,0.0428,20.3,-0.0356,0.23424047314230956
