EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-01-18,2005-02-14,22.3,25.2,32,36,0,76,144,27,2756,0.1236,24.6,0.1031,22.3,0.0,0.23287597452356557
2009-12-15,2009-12-28,61.0,61.2,87,87,0,184,358,13,-158,-0.0026,61.9,0.0148,60.9,-0.0016,0.09269981915675651
2010-04-02,2010-04-12,60.1,57.5,86,82,0,173,341,10,-2941,-0.0489,60.1,0.0,55.6,-0.0749,0.0983819975975162
2010-05-14,2010-05-24,53.0,49.0,76,70,0,147,293,10,-4293,-0.081,53.0,0.0,47.45,-0.1047,0.1889269047954516
2010-09-06,2010-09-21,52.3,55.9,75,80,0,168,323,15,3277,0.0627,56.3,0.0765,52.3,0.0,0.21738215639558134
2011-08-16,2011-08-22,36.8,31.5,52,45,0,94,191,6,-5491,-0.1492,36.8,0.0,32.55,-0.1155,0.2740518777183343
2013-06-20,2013-06-24,25.7,24.9,37,35,0,75,147,4,-947,-0.0368,25.7,0.0,24.6,-0.0428,0.10516508751586695
2013-10-24,2013-11-07,32.35,34.7,46,49,0,104,199,14,2151,0.0665,34.05,0.0526,32.0,-0.0108,0.16622127007231646
2014-04-17,2014-04-25,33.3,32.3,47,46,0,97,190,8,-1190,-0.0357,33.3,0.0,32.0,-0.039,0.17825073686836523
2018-08-22,2018-09-11,22.6,19.65,32,28,0,59,119,20,-3069,-0.1358,22.6,0.0,19.55,-0.135,0.16741737656657718
2021-07-26,2021-07-29,21.55,20.8,31,30,0,62,123,3,-873,-0.0405,21.55,0.0,20.05,-0.0696,0.14640248691712232
2022-03-03,2022-03-08,18.95,17.7,27,25,0,53,105,5,-1355,-0.0715,18.95,0.0,17.75,-0.0633,0.0804064843476584
