EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2010-04-28,2010-04-30,28.5,27.8,41,40,0,83,164,2,-864,-0.0303,28.5,0.0,27.5,-0.0351,0.11535742783323077
2010-05-14,2010-05-19,25.2,24.1,36,34,0,72,142,5,-1242,-0.0493,25.2,0.0,24.05,-0.0456,0.22835399832117997
2011-06-27,2011-06-29,13.3,13.35,20,20,0,40,80,2,-30,-0.0023,13.4,0.0075,13.15,-0.0113,0.26448152023762295
2013-11-27,2013-12-02,12.2,12.7,20,20,0,38,78,5,422,0.0346,13.4,0.0984,12.2,0.0,0.2620572325403565
2015-01-26,2015-01-28,12.9,12.2,20,20,0,37,77,2,-777,-0.0602,13.05,0.0116,12.4,-0.0388,0.07277893894138421
2015-07-27,2015-07-29,14.9,14.8,21,21,0,44,86,2,-186,-0.0125,14.9,0.0,13.2,-0.1141,0.4330915806825375
2016-08-31,2016-09-02,13.0,12.9,20,20,0,39,79,2,-179,-0.0138,13.15,0.0115,12.9,-0.0077,0.038329675182476874
2016-11-14,2016-11-21,11.25,11.8,20,20,0,35,75,7,475,0.0422,11.9,0.0578,11.25,0.0,0.05809727198885617
2017-03-15,2017-04-12,12.5,11.5,20,20,0,34,74,28,-1074,-0.0859,12.5,0.0,11.5,-0.08,0.12458996187600224
2017-08-14,2017-08-24,10.95,11.55,20,20,0,35,75,10,525,0.0479,11.95,0.0913,10.95,0.0,0.07236473323310122
2019-05-06,2019-05-23,14.6,15.8,21,23,0,47,91,17,1109,0.076,15.75,0.0788,14.45,-0.0103,0.12910431046574145
2020-02-20,2020-03-04,12.9,12.1,20,20,0,36,76,13,-876,-0.0679,12.9,0.0,12.15,-0.0581,0.07566384121344694
2022-06-27,2022-07-01,18.8,17.9,27,26,0,54,107,4,-1007,-0.0536,18.8,0.0,18.0,-0.0426,0.15582850938649107
