EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2020-09-24,2020-09-28,62.2,62.1,89,88,0,186,363,4,-463,-0.0074,62.4,0.0032,62.1,-0.0016,0.012989196802184022
