EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2008-08-12,2008-09-01,12.05,10.75,20,20,0,32,72,20,-1372,-0.1139,12.05,0.0,10.75,-0.1079,0.3327776198264145
2008-09-23,2008-09-25,9.2,10.2,20,20,0,31,71,2,929,0.101,10.4,0.1304,9.2,0.0,0.4036039807890235
2008-11-05,2008-11-11,8.82,8.0,20,20,0,24,64,6,-884,-0.1002,8.82,0.0,8.28,-0.0612,0.19135937873816045
2009-12-02,2009-12-04,17.5,16.15,25,23,0,48,96,2,-1446,-0.0826,17.5,0.0,15.6,-0.1086,0.15983939871735098
2011-05-12,2011-05-24,11.3,11.85,20,20,0,36,76,12,474,0.0419,12.2,0.0796,11.3,0.0,0.0853996073233052
2012-03-12,2012-03-30,9.5,9.8,20,20,0,29,69,18,231,0.0243,9.89,0.0411,9.4,-0.0105,0.13660907251717203
2012-06-07,2012-06-19,9.35,9.3,20,20,0,28,68,12,-118,-0.0126,9.35,0.0,9.22,-0.0139,0.05235497403089018
2012-09-06,2012-09-10,9.67,9.59,20,20,0,29,69,4,-149,-0.0154,9.67,0.0,9.0,-0.0693,0.04446586650719597
2013-04-12,2013-04-19,9.03,9.02,20,20,0,27,67,7,-77,-0.0085,9.03,0.0,8.57,-0.0509,0.10642646103345554
2016-06-24,2016-06-28,16.25,15.6,23,22,0,47,92,4,-742,-0.0457,17.9,0.1015,15.3,-0.0585,0.1652542717345371
2017-11-29,2017-12-04,12.7,12.2,20,20,0,37,77,5,-577,-0.0454,12.7,0.0,12.05,-0.0512,0.05396976379562601
2020-04-20,2020-04-23,11.55,11.5,20,20,0,34,74,3,-124,-0.0107,11.9,0.0303,11.2,-0.0303,0.3944642906270077
