EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2014-03-27,2014-06-30,25.8,30.9,37,44,0,93,174,95,4926,0.1909,28.9,0.1202,25.8,0.0
2016-04-20,2016-05-10,264.5,216.0,377,308,0,648,1333,20,-49833,-0.1884,264.5,0.0,230.0,-0.1304
2016-08-12,2016-09-14,165.0,141.0,235,201,0,423,859,33,-24859,-0.1507,165.0,0.0,138.5,-0.1606
2017-05-16,2017-06-02,94.2,86.0,134,123,0,258,515,17,-8715,-0.0925,94.2,0.0,84.5,-0.103
2017-10-03,2017-10-24,76.0,67.7,108,96,0,203,407,21,-8707,-0.1146,76.0,0.0,68.0,-0.1053
2017-12-14,2017-12-25,63.6,75.1,91,107,0,225,423,11,11077,0.1742,74.2,0.1667,63.6,0.0
2018-10-17,2018-10-26,45.0,41.9,64,60,0,126,250,9,-3350,-0.0744,45.0,0.0,40.1,-0.1089
2018-11-01,2018-11-22,38.3,42.2,55,60,0,127,242,21,3658,0.0955,42.3,0.1044,38.3,0.0
2020-02-06,2020-03-13,43.7,35.75,62,51,0,107,220,36,-8170,-0.187,43.7,0.0,38.5,-0.119
2021-10-01,2021-12-28,26.0,28.1,37,40,0,84,161,88,1939,0.0746,28.8,0.1077,26.0,0.0
