EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-07-14,2005-07-19,14.2,14.35,20,20,0,43,83,5,67,0.0047,14.35,0.0106,14.2,0.0,0.04314095220861125
2007-03-09,2007-04-04,26.5,27.2,38,39,0,82,159,26,541,0.0204,27.25,0.0283,26.35,-0.0057,0.17314318079124136
2007-10-25,2007-10-30,19.65,20.8,28,30,0,62,120,5,1030,0.0524,20.9,0.0636,19.65,0.0,0.06544645063063204
2008-09-23,2008-10-01,16.75,15.6,24,22,0,47,93,8,-1243,-0.0742,16.75,0.0,14.55,-0.1313,0.3082499568667194
2011-03-21,2011-06-07,14.5,15.6,21,22,0,47,90,78,1010,0.0697,15.7,0.0828,14.5,0.0,0.14885787351672652
2014-10-03,2014-10-14,21.2,18.85,30,27,0,57,114,11,-2464,-0.1162,21.2,0.0,18.85,-0.1108,0.13293326609793366
2015-08-11,2015-08-19,17.0,15.55,24,22,0,47,93,8,-1543,-0.0908,17.0,0.0,15.55,-0.0853,0.2855695844699109
2018-10-17,2018-11-06,25.2,26.1,36,37,0,78,151,20,749,0.0297,26.1,0.0357,25.0,-0.0079,0.16182458845859382
2019-08-13,2019-08-15,22.5,21.2,32,30,0,64,126,2,-1426,-0.0634,22.5,0.0,21.65,-0.0378,0.0978429506530134
2020-03-25,2020-05-19,22.8,24.0,32,34,0,72,138,55,1062,0.0466,24.1,0.057,22.8,0.0,0.2904404142637187
2020-10-05,2020-10-08,22.5,22.15,32,32,0,66,130,3,-480,-0.0213,22.5,0.0,22.0,-0.0222,0.06627929719698611
