EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2013-10-21,2013-10-24,251.0,218.0,358,311,0,654,1323,3,-34323,-0.1367,251.0,0.0,217.0,-0.1355
2015-07-14,2015-07-21,172.0,159.0,245,227,0,477,949,7,-13949,-0.0811,172.0,0.0,154.0,-0.1047
2016-10-18,2016-11-02,47.9,53.8,68,77,0,161,306,15,5594,0.1168,52.9,0.1044,47.9,0.0
2017-09-28,2017-11-10,102.0,88.3,145,126,0,265,536,43,-14236,-0.1396,102.0,0.0,89.0,-0.1275
2017-11-15,2018-01-26,88.6,96.0,126,137,0,288,551,72,6849,0.0773,98.0,0.1061,88.6,0.0
2018-02-22,2018-04-24,73.3,65.0,104,93,0,195,392,61,-8692,-0.1186,73.3,0.0,65.6,-0.105
2018-08-23,2018-09-11,54.3,48.8,77,70,0,146,293,19,-5793,-0.1067,54.3,0.0,48.2,-0.1123
2020-02-05,2020-03-13,47.2,38.1,67,54,0,114,235,37,-9335,-0.1978,47.2,0.0,40.85,-0.1345
2022-03-11,2022-05-09,37.15,33.05,53,47,0,99,199,59,-4299,-0.1157,37.15,0.0,33.1,-0.109
2022-05-16,2022-06-08,32.1,35.2,46,50,0,106,202,23,2898,0.0903,36.1,0.1246,32.1,0.0
