EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2007-04-02,2007-04-18,130.0,119.0,185,170,0,357,712,16,-11712,-0.0901,130.0,0.0,119.0,-0.0846,0.17060701933353273
2009-12-03,2009-12-11,92.2,95.0,131,135,0,285,551,8,2249,0.0244,96.2,0.0434,92.2,0.0,0.0698671777274138
2011-03-21,2011-04-01,97.9,92.1,140,131,0,276,547,11,-6347,-0.0648,97.9,0.0,91.8,-0.0623,0.18451518462246708
2013-02-20,2013-03-07,43.95,47.0,63,67,0,141,271,15,2779,0.0632,46.85,0.066,43.95,0.0,0.12935135950137377
2013-10-17,2013-10-24,53.8,52.4,77,75,0,157,309,7,-1709,-0.0318,53.8,0.0,52.6,-0.0223,0.07803799782046084
2014-07-22,2014-07-25,52.8,56.4,75,80,0,169,324,3,3276,0.062,57.4,0.0871,52.8,0.0,0.07312034265467737
2015-07-31,2015-08-20,58.4,52.0,83,74,0,156,313,20,-6713,-0.1149,58.4,0.0,52.0,-0.1096,0.3057709950924745
2018-07-10,2018-07-26,84.1,90.9,120,130,0,273,523,16,6277,0.0746,92.2,0.0963,84.1,0.0,0.14040342084847346
2021-05-17,2021-05-31,96.3,106.0,137,151,0,318,606,14,9094,0.0944,106.0,0.1007,96.3,0.0,0.24606537802917705
2021-08-25,2021-09-23,108.5,105.5,155,150,0,316,621,29,-3621,-0.0334,108.5,0.0,104.5,-0.0369,0.12617559677920664
2022-02-11,2022-02-15,97.0,95.5,138,136,0,287,561,4,-2061,-0.0212,97.0,0.0,94.8,-0.0227,0.05111823994824127
2022-03-02,2022-04-13,95.0,93.3,135,133,0,280,548,42,-2248,-0.0237,95.0,0.0,92.6,-0.0253,0.06918121013086687
