EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2011-03-04,2011-03-08,25.3,27.75,36,40,0,83,159,4,2291,0.0906,27.15,0.0731,25.3,0.0,0.0461349090452432
2012-06-26,2012-07-06,28.65,31.8,41,45,0,95,181,10,2969,0.1036,30.7,0.0716,28.65,0.0,0.16476289138739397
2013-05-17,2013-05-23,43.8,48.2,62,69,0,145,276,6,4124,0.0942,48.8,0.1142,43.8,0.0,0.21100631393490965
2013-08-19,2013-08-28,35.9,32.35,51,46,0,97,194,9,-3744,-0.1043,35.9,0.0,32.55,-0.0933,0.06599779313578402
2014-08-06,2014-08-15,24.65,27.3,35,39,0,82,156,9,2494,0.1012,27.6,0.1197,24.65,0.0,0.1526188845370251
2015-04-16,2015-04-29,22.95,21.6,33,31,0,65,129,13,-1479,-0.0644,22.95,0.0,21.5,-0.0632,0.07490584855007221
2017-08-18,2017-09-13,17.1,17.95,24,26,0,54,104,26,746,0.0436,18.15,0.0614,17.1,0.0,0.1377809178785192
2020-10-05,2020-10-19,90.9,92.8,130,132,0,278,540,14,1360,0.015,97.8,0.0759,90.9,0.0,0.32754764378906964
2020-12-22,2020-12-24,83.0,86.8,118,124,0,260,502,2,3298,0.0397,93.0,0.1205,83.0,0.0,0.11725185064209298
2021-06-25,2021-07-07,72.0,69.6,103,99,0,209,411,12,-2811,-0.039,72.0,0.0,69.6,-0.0333,0.10256416756558218
