EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2010-07-06,2010-07-09,67.5,71.1,96,101,0,213,410,3,3190,0.0473,71.0,0.0519,67.5,0.0,0.07749131795209885
2012-03-12,2012-03-26,28.0,26.0,40,37,0,78,155,14,-2155,-0.077,28.0,0.0,26.0,-0.0714,0.19227860290758692
2013-08-06,2013-08-09,19.25,18.75,27,27,0,56,110,3,-610,-0.0317,19.25,0.0,18.55,-0.0364,0.05801872553125764
2015-05-28,2015-06-23,16.85,20.0,24,28,0,60,112,26,3038,0.1803,18.85,0.1187,16.85,0.0,0.20038155555546533
2016-10-20,2016-11-04,19.45,16.0,28,23,0,48,99,15,-3549,-0.1825,19.45,0.0,16.3,-0.162,0.32306210107855304
2018-02-22,2018-03-19,14.7,15.05,21,21,0,45,87,25,263,0.0179,15.5,0.0544,14.7,0.0,0.2940414942273042
2018-10-18,2018-10-22,19.45,18.55,28,26,0,56,110,4,-1010,-0.0519,19.45,0.0,18.25,-0.0617,0.3355990906705546
2019-08-12,2019-08-14,37.35,39.65,53,57,0,119,229,2,2071,0.0554,39.5,0.0576,37.0,-0.0094,0.1596126813173755
2020-03-06,2020-03-10,34.2,29.0,49,41,0,87,177,4,-5377,-0.1572,34.2,0.0,30.4,-0.1111,0.11471472200944599
2020-05-22,2020-06-05,27.4,29.15,39,42,0,87,168,14,1582,0.0577,29.75,0.0858,27.4,0.0,0.14480032954926547
