EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-02-01,2005-02-18,15.9,16.3,23,23,0,49,95,17,305,0.0192,16.7,0.0503,15.9,0.0,0.14717791583106465
2005-04-28,2005-06-03,15.0,15.7,21,22,0,47,90,36,610,0.0407,15.35,0.0233,14.9,-0.0067,0.20982993168866226
2005-08-30,2005-09-07,17.95,22.3,26,32,0,67,125,8,4225,0.2354,20.85,0.1616,17.95,0.0,0.2779805767196981
2005-11-03,2005-11-21,25.3,27.4,36,39,0,82,157,18,1943,0.0768,27.05,0.0692,25.3,0.0,0.23729417607664272
2008-02-18,2008-02-25,41.8,46.0,60,66,0,138,264,7,3936,0.0942,46.0,0.1005,41.8,0.0,0.3714982029164522
2008-07-24,2008-07-29,35.2,35.9,50,51,0,108,209,5,491,0.0139,36.2,0.0284,35.0,-0.0057,0.3296304963432699
2009-10-30,2009-11-05,61.0,63.1,87,90,0,189,366,6,1734,0.0284,63.7,0.0443,59.4,-0.0262,0.11412824072409578
2010-02-02,2010-02-06,58.5,52.0,83,74,0,156,313,4,-6813,-0.1165,58.5,0.0,52.0,-0.1111,0.20926418567617433
2010-02-10,2010-04-06,54.2,54.4,77,78,0,163,318,55,-118,-0.0022,54.5,0.0055,53.3,-0.0166,0.40020278791413966
2010-05-31,2010-06-25,48.85,49.6,70,71,0,149,290,25,460,0.0094,50.5,0.0338,48.85,0.0,0.18672841316890887
2011-01-12,2011-02-09,50.5,48.1,72,69,0,144,285,28,-2685,-0.0532,50.5,0.0,48.9,-0.0317,0.05780319631246211
2013-06-19,2013-06-24,26.3,27.0,37,38,0,81,156,5,544,0.0207,27.1,0.0304,25.6,-0.0266,0.03568921993530738
2015-07-15,2015-07-17,16.0,15.7,23,22,0,47,92,2,-392,-0.0245,16.0,0.0,15.55,-0.0281,0.12561687526037257
2017-07-17,2017-08-03,18.8,19.15,27,27,0,57,111,17,239,0.0127,19.0,0.0106,18.8,0.0,0.05115318273770675
2022-03-11,2022-04-08,26.6,25.25,38,36,0,76,150,28,-1500,-0.0564,26.6,0.0,25.1,-0.0564,0.17842161623476294
2022-06-27,2022-07-01,23.35,22.35,33,32,0,67,132,4,-1132,-0.0485,23.35,0.0,22.25,-0.0471,0.12317833665427247
