EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2007-12-27,2008-01-02,23.4,25.0,33,36,0,75,144,6,1456,0.0622,25.75,0.1004,23.4,0.0,0.22306011806736392
2008-08-27,2008-09-01,17.95,15.4,26,22,0,46,94,5,-2644,-0.1473,17.95,0.0,15.4,-0.1421,0.14942179207601414
2009-05-05,2009-05-20,12.5,12.7,20,20,0,38,78,15,122,0.0098,13.4,0.072,12.5,0.0,0.19541783825019898
2011-05-30,2011-06-13,24.0,22.85,34,33,0,69,136,14,-1286,-0.0536,24.0,0.0,22.95,-0.0438,0.14163578560322287
2011-07-19,2011-08-01,19.9,18.6,28,27,0,56,111,13,-1411,-0.0709,19.9,0.0,18.35,-0.0779,0.18373916042940985
2011-08-16,2011-08-22,17.0,15.9,24,23,0,48,95,6,-1195,-0.0703,17.0,0.0,15.85,-0.0676,0.310894480636585
2012-11-01,2012-11-27,11.4,11.95,20,20,0,36,76,26,474,0.0416,11.9,0.0439,11.4,0.0,0.11402978779208084
2015-10-07,2015-10-26,9.89,10.15,20,20,0,30,70,19,190,0.0192,10.3,0.0415,9.89,0.0,0.1149756946406073
2016-09-01,2016-09-05,7.36,7.7,20,20,0,23,63,4,277,0.0376,8.18,0.1114,7.36,0.0,0.0720662367199345
2017-03-31,2017-04-17,6.95,6.5,20,20,0,20,60,17,-510,-0.0734,6.95,0.0,6.6,-0.0504,0.1586852920833055
