EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-09-17,2003-09-26,10.5,11.5,20,20,0,34,74,9,926,0.0882,11.6,0.1048,10.5,0.0,0.30894407814405866
2008-06-27,2008-07-04,10.8,11.6,20,20,0,35,75,7,725,0.0671,11.9,0.1019,10.45,-0.0324,0.5743194449505995
2009-08-26,2009-08-28,11.05,10.3,20,20,0,31,71,2,-821,-0.0743,11.05,0.0,10.45,-0.0543,0.1574755812756099
2013-11-13,2013-12-13,18.1,16.95,26,24,0,51,101,30,-1251,-0.0691,18.1,0.0,16.8,-0.0718,0.14473332579485243
2015-06-15,2015-07-09,11.3,10.2,20,20,0,31,71,24,-1171,-0.1036,11.3,0.0,10.25,-0.0929,0.1849472799450047
2015-12-17,2015-12-23,14.3,15.15,20,22,0,45,87,6,763,0.0534,15.75,0.1014,14.3,0.0,0.17754007880416967
2016-05-18,2016-06-15,15.0,14.4,21,21,0,43,85,28,-685,-0.0457,15.0,0.0,14.3,-0.0467,0.11048442345496867
2016-06-22,2016-06-30,14.5,15.55,21,22,0,47,90,8,960,0.0662,15.65,0.0793,14.5,0.0,0.06901997186180164
2017-09-28,2017-09-30,31.75,30.3,45,43,0,91,179,2,-1629,-0.0513,31.75,0.0,29.75,-0.063,0.17507103312554806
2018-06-29,2018-07-03,30.1,30.9,43,44,0,93,180,4,620,0.0206,31.0,0.0299,30.1,0.0,0.06938781678814765
2019-10-18,2019-10-22,20.0,21.0,28,30,0,63,121,4,879,0.044,20.8,0.04,20.0,0.0,0.0799325377364688
