EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-05-08,2003-05-23,38.8,40.5,55,58,0,122,235,15,1465,0.0378,40.6,0.0464,38.8,0.0,0.07692879975214284
2003-10-13,2003-11-07,44.8,46.3,64,66,0,139,269,25,1231,0.0275,47.2,0.0536,44.8,0.0,0.10807006711905598
2007-09-28,2007-10-08,48.8,48.0,70,68,0,144,282,10,-1082,-0.0222,48.8,0.0,47.65,-0.0236,0.0833544148358707
2007-11-16,2007-11-29,42.8,43.0,61,61,0,129,251,13,-51,-0.0012,43.0,0.0047,42.45,-0.0082,0.16929615576289536
2009-11-05,2009-11-18,23.5,25.9,33,37,0,78,148,13,2252,0.0958,25.45,0.083,23.5,0.0,0.08193730448206371
2011-03-04,2011-03-31,39.0,39.9,56,57,0,120,233,27,667,0.0171,40.5,0.0385,39.0,0.0,0.16531729034223042
2011-08-11,2011-09-02,36.4,39.2,52,56,0,118,226,22,2574,0.0707,40.3,0.1071,36.4,0.0,0.20742580599921356
2013-07-31,2013-08-02,31.7,32.6,45,46,0,98,189,2,711,0.0224,32.9,0.0379,31.7,0.0,0.06835364879225225
2016-12-29,2017-01-17,29.6,29.3,42,42,0,88,172,19,-472,-0.0159,29.6,0.0,29.25,-0.0118,0.06170843462657838
2019-01-02,2019-01-09,17.3,17.2,25,25,0,52,102,7,-202,-0.0117,17.3,0.0,17.2,-0.0058,0.04593732255846894
2021-05-24,2021-06-29,17.6,18.4,25,26,0,55,106,36,694,0.0394,18.35,0.0426,17.6,0.0,0.21544602107348676
2021-08-30,2021-10-18,17.35,18.0,25,26,0,54,105,49,545,0.0314,17.8,0.0259,17.35,0.0,0.06897994782164685
