EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2013-11-05,2013-11-12,10.0,8.82,20,20,0,26,66,7,-1246,-0.1246,10.0,0.0,8.8,-0.12
2015-04-10,2015-04-21,6.7,5.7,20,20,0,17,57,11,-1057,-0.1578,6.7,0.0,5.67,-0.1537
2015-07-02,2015-07-09,5.46,4.35,20,20,0,13,53,7,-1163,-0.213,5.46,0.0,4.61,-0.1557
2016-05-18,2016-05-30,3.36,3.77,20,20,0,11,51,12,359,0.1068,3.83,0.1399,3.36,0.0
2018-07-10,2018-09-10,8.95,7.79,20,20,0,23,63,62,-1223,-0.1366,8.95,0.0,7.9,-0.1173
2018-12-27,2019-04-15,6.96,7.85,20,20,0,24,64,109,826,0.1187,7.66,0.1006,6.96,0.0
2019-08-12,2019-09-05,6.28,6.9,20,20,0,21,61,24,559,0.089,6.96,0.1083,6.28,0.0
2020-03-04,2020-03-13,6.93,5.51,20,20,0,17,57,9,-1477,-0.2131,6.93,0.0,6.04,-0.1284
2021-09-08,2021-10-06,15.35,14.75,22,21,0,44,87,28,-687,-0.0448,15.35,0.0,13.8,-0.101
2022-04-14,2022-04-27,14.4,12.65,21,20,0,38,79,13,-1829,-0.127,14.4,0.0,12.8,-0.1111
2022-04-29,2022-06-17,13.4,11.45,20,20,0,34,74,49,-2024,-0.151,13.4,0.0,11.75,-0.1231
